Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,TOR,NBA,SF,75,2979,,56%,44%,1%,,+5.5,+11.6,78,39,50,83,,22,,621,172,38,70
2001-02,25,TOR,NBA,SG,60,2385,,70%,29%,,,+1.3,+4.9,76,44,34,89,,24,,519,106,22,37
2002-03,26,TOR,NBA,SG,43,1471,,65%,35%,,,-0.7,+9.4,43,16,15,54,,10,,321,45,12,20
2003-04,27,TOR,NBA,SG,73,2785,,85%,14%,,,-0.1,+10.7,111,62,51,103,,32,,799,116,18,53
2004-05,28,TOT,NBA,SF-SG,77,2828,,37%,56%,7%,,+0.1,+2.7,74,57,37,0,,0,,741,0,39,54
2004-05,28,TOR,NBA,SG,20,608,,96%,3%,,,-10.2,-10.3,6,5,11,29,,9,,138,29,8,11
2004-05,28,NJN,NBA,SF,57,2220,,21%,70%,8%,,+3.1,+11.0,68,52,26,83,,19,,603,153,31,43
2005-06,29,NJN,NBA,SG,79,2906,,83%,16%,,,+5.5,+15.5,89,61,63,88,,33,,757,233,66,62
2006-07,30,NJN,NBA,SG,82,3126,,72%,26%,2%,,+1.0,+7.3,89,53,75,128,,39,,906,221,58,80
2007-08,31,NJN,NBA,SG,76,2959,1%,87%,10%,1%,,-2.4,+13.1,97,42,42,133,,22,,876,164,31,51
2008-09,32,NJN,NBA,SG,80,2946,5%,81%,13%,1%,,-2.3,+1.9,85,39,42,133,,23,,891,155,34,50
2009-10,33,ORL,NBA,SG,75,2310,,85%,15%,,,+11.2,+7.0,48,36,22,98,,10,,585,104,27,46
2010-11,34,TOT,NBA,SG,73,2051,,90%,10%,,,+3.5,+1.3,37,21,32,0,,0,,346,0,23,38
2010-11,34,ORL,NBA,SG,22,664,,89%,11%,,,+13.0,+8.2,13,9,14,37,,6,,154,30,8,13
2010-11,34,PHO,NBA,SG,51,1387,,91%,9%,,,-0.8,-0.0,24,12,18,65,,8,,192,46,15,25
2011-12,35,DAL,NBA,SG,61,1542,,42%,58%,,,+7.6,+12.2,39,20,25,72,,13,,317,51,7,23
2012-13,36,DAL,NBA,SF,81,2093,,20%,77%,3%,,+4.7,+11.3,59,23,24,126,,14,6,431,85,19,31
2013-14,37,DAL,NBA,SG,81,1973,,30%,70%,,,+2.7,+0.5,66,16,26,124,13,19,6,476,66,14,27
2014-15,38,MEM,NBA,SG,66,1091,,30%,68%,2%,,+0.1,-4.7,26,3,14,53,4,10,5,169,17,0,15
2015-16,39,MEM,NBA,SG,60,1005,6%,69%,25%,,,-3.0,-0.9,15,11,9,56,2,7,5,127,27,6,14
2016-17,40,MEM,NBA,SG,44,1065,,44%,55%,1%,,+5.9,+8.1,1,12,10,62,6,6,2,182,26,3,10
