Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1999-00,23,TOR,NBA,SF,3,119,18.2,.456,.200,.620,8.6,9.7,9.1,35.5,1.4,2.9,11.2,28.3,,0.2,0.1,0.3,.123,,3.3,0.8,4.1,0.2
2000-01,24,TOR,NBA,SF,12,539,23.0,.523,.218,.264,8.1,9.7,8.9,20.5,2.0,2.8,8.0,29.6,,1.5,0.5,2.0,.178,,5.5,1.2,6.7,1.2
2004-05,28,NJN,NBA,SF,4,179,17.6,.478,.198,.375,5.2,18.3,11.0,27.5,2.6,0.0,11.8,32.1,,0.0,0.1,0.1,.028,,-0.5,2.5,2.0,0.2
2005-06,29,NJN,NBA,SG,11,450,26.8,.559,.238,.443,4.2,17.6,10.7,27.8,2.4,1.3,8.2,33.8,,1.3,0.6,1.9,.207,,6.7,1.9,8.6,1.2
2006-07,30,NJN,NBA,SG,12,487,16.9,.490,.230,.374,4.3,15.7,10.1,26.9,1.2,1.2,12.2,30.8,,0.1,0.8,0.9,.091,,1.3,0.4,1.7,0.5
2009-10,33,ORL,NBA,SG,14,480,13.4,.506,.277,.375,2.4,12.5,7.6,12.7,1.4,0.5,9.3,24.4,,0.3,0.8,1.2,.117,,0.5,-0.1,0.5,0.3
2011-12,35,DAL,NBA,SG,4,107,6.2,.371,.244,.195,5.3,20.5,12.4,1.7,2.5,1.6,11.9,21.7,,-0.3,0.1,-0.2,-0.095,,-8.1,2.0,-6.1,-0.1
2013-14,37,DAL,NBA,SG,7,190,17.5,.593,.456,.206,4.0,12.0,7.7,13.7,0.8,0.9,7.5,19.0,,0.5,0.1,0.6,.141,,3.3,2.3,5.6,0.4
2014-15,38,MEM,NBA,SG,11,196,13.7,.486,.418,.134,7.2,19.5,13.2,9.3,1.9,0.9,9.0,18.2,,0.1,0.2,0.3,.085,,-0.2,2.0,1.8,0.2
2015-16,39,MEM,NBA,SG,4,91,19.4,.616,.303,.242,5.5,15.0,9.5,10.9,1.2,1.0,7.6,20.0,,0.3,0.0,0.3,.140,,0.7,1.9,2.6,0.1
