Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,23,TOR,NBA,SF,3,3,119,15,50,.300,1,10,.100,14,40,.350,.310,27,31,.871,9,9,18,19,3,4,8,12,58
2000-01,24,TOR,NBA,SF,12,12,539,122,280,.436,25,61,.410,97,219,.443,.480,58,74,.784,37,41,78,56,20,20,27,45,327
2004-05,28,NJN,NBA,SF,4,4,179,35,96,.365,6,19,.316,29,77,.377,.396,31,36,.861,9,25,34,23,9,0,15,17,107
2005-06,29,NJN,NBA,SG,11,11,450,113,244,.463,14,58,.241,99,186,.532,.492,86,108,.796,16,61,77,58,20,6,26,34,326
2006-07,30,NJN,NBA,SG,12,12,487,93,235,.396,21,54,.389,72,181,.398,.440,61,88,.693,17,65,82,64,11,7,38,35,268
2009-10,33,ORL,NBA,SG,14,14,480,74,184,.402,12,51,.235,62,133,.466,.435,57,69,.826,9,50,59,32,12,3,22,50,217
2011-12,35,DAL,NBA,SG,4,0,107,12,41,.293,3,10,.300,9,31,.290,.329,6,8,.750,5,17,22,1,5,2,6,11,33
2013-14,37,DAL,NBA,SG,7,0,190,31,68,.456,15,31,.484,16,37,.432,.566,11,14,.786,7,18,25,17,3,2,6,12,88
2014-15,38,MEM,NBA,SG,11,0,196,27,67,.403,7,28,.250,20,39,.513,.455,8,9,.889,13,34,47,11,7,2,7,17,69
2015-16,39,MEM,NBA,SG,4,4,91,15,33,.455,7,10,.700,8,23,.348,.561,8,8,1.000,5,10,15,5,2,1,3,9,45
