Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,19,UTA,NBA,SG,40,293,,98%,2%,,,-1.0,-6.5,11,10,7,10,,2,,37,18,2,11
2001-02,20,UTA,NBA,SG,67,1134,12%,86%,3%,,,-5.6,-9.6,35,18,15,36,,8,,239,19,0,34
2002-03,21,UTA,NBA,SG,61,760,,97%,3%,,,-10.0,-16.3,27,15,7,30,,5,,84,32,2,20
2003-04,22,TOT,NBA,SG-SF,80,2444,6%,64%,30%,1%,,-5.2,-0.5,59,32,29,0,,0,,335,0,13,53
2003-04,22,UTA,NBA,SG,54,1511,,78%,22%,1%,,-3.1,-2.5,37,21,22,36,,15,,193,58,8,36
2003-04,22,ORL,NBA,SF,26,933,15%,41%,44%,,,-8.4,-0.7,22,11,7,25,,6,,142,31,5,17
2004-05,23,ORL,NBA,SG,55,1089,5%,70%,25%,,,-7.8,-7.0,26,14,17,21,,12,,145,49,13,33
2005-06,24,ORL,NBA,SG,82,2648,,85%,15%,,,-4.5,-10.2,47,34,42,64,,26,,349,120,26,58
2006-07,25,WAS,NBA,SG,82,2419,1%,91%,8%,,,-1.4,-1.7,44,28,47,62,,31,,500,99,17,40
2007-08,26,WAS,NBA,SG,82,2564,10%,88%,2%,,,+1.9,+6.7,52,27,23,50,,15,,571,84,15,32
2008-09,27,WAS,NBA,SG,32,886,22%,76%,1%,,,-10.1,-2.4,15,11,6,21,,4,,218,28,4,10
2009-10,28,TOT,NBA,SG,64,883,,81%,19%,,,-3.4,-2.3,15,9,6,0,,0,,126,0,1,4
2009-10,28,WAS,NBA,SG,40,616,,96%,4%,,,-2.5,+3.6,10,9,5,29,,3,,96,11,1,1
2009-10,28,DAL,NBA,SG,24,267,,47%,53%,,,-5.4,-8.9,5,0,1,12,,0,,30,5,0,3
2010-11,29,DAL,NBA,SG,72,1158,,53%,47%,1%,,+3.2,-2.3,20,11,13,21,,10,,181,18,4,14
2011-12,30,NJN,NBA,SF,51,960,,12%,83%,5%,,-6.0,+1.1,9,5,5,31,,4,,105,6,1,4
2012-13,31,ATL,NBA,SG,56,1158,,62%,38%,,,-1.5,-2.8,15,6,2,34,,1,4,113,7,2,5
