Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,42,28,746,5.1,15.7,.327,3.4,9.8,.353,1.7,5.9,.284,2.5,3.2,.791,0.7,3.7,4.4,3.1,1.5,0.4,1.8,4.8,16.2,,96,111
2 seasons,,DAL,NBA,,23,18,338,4.8,14.1,.337,4.4,11.6,.380,0.3,2.5,.133,1.5,2.0,.750,0.2,3.0,3.1,2.0,1.8,0.3,1.6,6.9,15.4,,100,109
2 seasons,,WAS,NBA,,10,10,318,5.3,18.2,.292,2.9,9.4,.309,2.4,8.7,.275,3.3,4.3,.760,0.7,3.3,3.9,4.3,1.4,0.5,2.1,2.6,16.8,,89,114
2 seasons,,UTA,NBA,,5,0,45,8.4,20.4,.412,0.0,2.4,.000,8.4,18.0,.467,7.2,7.2,1.000,2.4,7.2,9.6,4.8,1.2,0.0,1.2,3.6,24.0,,118,116
1 season,,ATL,NBA,,4,0,45,3.5,5.8,.600,3.5,5.8,.600,0.0,0.0,,0.0,0.0,,3.5,8.2,11.7,1.2,0.0,0.0,2.3,5.8,10.5,,126,107
