Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,19,UTA,NBA,SG,40,2,293,5.7,16.6,.341,0.2,2.2,.083,5.5,14.4,.380,4.7,6.9,.684,1.6,3.5,5.1,3.3,1.8,0.4,5.1,5.3,16.2,,78,105
2001-02,20,UTA,NBA,SG,67,23,1134,6.7,17.4,.385,0.1,1.2,.080,6.6,16.2,.408,1.7,2.5,.698,2.1,4.1,6.1,5.4,1.4,1.1,3.2,3.8,15.2,,89,108
2002-03,21,UTA,NBA,SG,61,8,760,8.1,20.1,.401,0.3,0.8,.333,7.8,19.2,.404,3.3,4.8,.691,1.6,4.5,6.0,2.8,1.6,0.6,3.5,4.0,19.7,,88,106
2003-04,22,TOT,NBA,SG-SF,80,78,2444,8.4,19.4,.432,0.4,1.6,.268,7.9,17.8,.446,3.1,4.5,.676,1.8,4.9,6.6,3.5,1.2,0.4,2.7,3.1,20.2,,98,109
2003-04,22,UTA,NBA,SG,54,54,1511,9.6,21.5,.445,0.3,1.1,.233,9.3,20.4,.457,3.3,4.9,.669,1.6,5.0,6.5,3.4,1.0,0.6,2.9,3.2,22.7,,98,107
2003-04,22,ORL,NBA,SF,26,24,933,6.5,16.1,.404,0.7,2.3,.293,5.8,13.8,.422,2.8,4.0,.690,2.0,4.8,6.8,3.7,1.4,0.1,2.3,3.1,16.5,,97,113
2004-05,23,ORL,NBA,SG,55,27,1089,8.1,19.8,.408,1.2,3.1,.373,6.9,16.7,.415,2.6,4.7,.554,1.8,3.0,4.7,3.2,0.7,0.4,2.7,3.4,20.0,,94,112
2005-06,24,ORL,NBA,SG,82,82,2648,7.4,16.0,.460,0.0,0.3,.133,7.3,15.7,.466,3.7,5.0,.744,1.2,3.7,4.9,3.3,1.2,0.3,2.5,3.7,18.5,,102,111
2006-07,25,WAS,NBA,SG,82,82,2419,7.3,15.9,.461,1.6,3.9,.404,5.8,12.0,.479,3.2,4.6,.704,1.2,3.4,4.6,4.6,1.4,0.4,2.5,3.3,19.4,,109,114
2007-08,26,WAS,NBA,SG,82,82,2564,6.3,16.3,.386,3.3,8.6,.383,3.0,7.7,.390,3.3,4.1,.797,0.8,4.1,4.9,5.3,1.4,0.3,2.1,2.3,19.2,,111,113
2008-09,27,WAS,NBA,SG,32,25,886,4.3,13.8,.312,2.1,7.7,.271,2.2,6.1,.363,1.9,3.6,.533,0.7,3.9,4.5,5.8,1.3,0.1,1.9,2.6,12.6,,93,117
2009-10,28,TOT,NBA,SG,64,18,883,2.7,9.6,.282,1.1,5.1,.218,1.6,4.5,.355,1.5,2.1,.714,0.7,4.7,5.4,3.3,0.9,0.4,1.8,4.4,8.0,,83,112
2009-10,28,WAS,NBA,SG,40,13,616,2.5,8.8,.282,0.9,5.3,.177,1.5,3.5,.439,1.5,2.1,.720,0.6,4.9,5.5,3.7,0.9,0.4,2.0,4.3,7.4,,83,112
2009-10,28,DAL,NBA,SG,24,5,267,3.3,11.7,.283,1.6,4.9,.320,1.7,6.8,.257,1.4,1.9,.700,0.8,4.3,5.1,2.3,1.0,0.2,1.2,4.5,9.5,,84,110
2010-11,29,DAL,NBA,SG,72,54,1158,5.8,15.0,.388,4.3,11.3,.378,1.5,3.7,.420,1.5,2.0,.767,0.9,3.9,4.8,3.5,1.0,0.2,2.0,3.2,17.4,,106,109
2011-12,30,NJN,NBA,SF,51,30,960,2.7,9.5,.285,2.3,8.0,.283,0.4,1.5,.296,0.5,0.9,.563,0.4,5.2,5.6,2.3,1.1,0.2,1.1,3.3,8.2,,90,112
2012-13,31,ATL,NBA,SG,56,31,1158,4.4,11.7,.374,3.4,9.4,.364,1.0,2.4,.415,0.5,1.0,.522,0.8,4.7,5.5,2.3,1.3,0.3,1.0,3.1,12.7,,104,108
