Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,23,MIA,NBA,PF,74,42,1655,6.0,11.9,.501,0.0,0.0,.000,6.0,11.9,.503,2.6,3.9,.663,2.7,6.9,9.5,1.0,1.0,0.8,2.1,5.9,14.5
1996-97,24,MIA,NBA,PF,18,9,374,3.8,10.1,.371,0.0,0.1,.000,3.8,10.0,.375,3.4,4.4,.761,3.0,7.3,10.3,0.9,1.2,0.9,2.4,6.4,10.9
1997-98,25,DAL,NBA,PF,5,0,73,8.4,22.2,.378,0.0,0.0,,8.4,22.2,.378,1.5,1.5,1.000,3.9,7.9,11.8,1.5,0.5,0.0,4.9,9.4,18.2
1998-99,26,NYK,NBA,PF,50,44,1182,5.2,11.2,.462,0.0,0.0,.000,5.2,11.2,.463,2.0,3.3,.611,2.5,6.2,8.7,1.7,1.4,0.5,2.2,4.8,12.4
1999-00,27,NYK,NBA,PF,80,21,1971,4.9,9.8,.505,0.0,0.1,.333,4.9,9.7,.506,1.8,2.3,.781,2.6,6.6,9.2,1.5,0.9,0.8,1.9,5.1,11.7
2000-01,28,NYK,NBA,PF,77,29,2125,5.3,10.4,.511,0.0,0.1,.333,5.3,10.4,.512,2.9,3.6,.814,2.9,5.8,8.7,1.1,1.0,1.2,1.7,4.9,13.6
2001-02,29,NYK,NBA,C,82,82,2771,6.0,12.2,.494,0.0,0.1,.167,6.0,12.1,.496,2.8,3.4,.815,2.8,6.9,9.7,1.1,0.9,1.0,2.0,4.4,14.8
2002-03,30,NYK,NBA,C,81,81,2577,6.9,14.4,.483,0.0,0.0,.667,6.9,14.3,.483,1.9,2.6,.750,2.2,6.7,8.9,2.3,1.1,1.4,1.9,4.8,15.8
2003-04,31,NYK,NBA,PF,80,75,2548,5.5,11.7,.473,0.0,0.0,.000,5.5,11.7,.475,1.5,1.8,.835,2.0,7.3,9.4,2.1,0.8,1.1,1.9,4.2,12.6
2004-05,32,NYK,NBA,PF,80,80,2855,5.3,11.4,.471,0.0,0.1,.500,5.3,11.3,.470,0.8,1.1,.786,2.1,8.3,10.5,2.0,0.9,1.0,1.2,3.9,11.6
2005-06,33,PHO,NBA,C,53,50,1411,4.8,10.0,.486,0.0,0.0,,4.8,10.0,.486,1.9,2.3,.815,2.6,8.0,10.6,1.5,0.6,1.4,1.5,4.9,11.6
2006-07,34,PHO,NBA,C,67,13,1208,3.8,7.7,.486,0.0,0.0,.000,3.8,7.7,.488,1.7,2.1,.789,2.6,8.7,11.3,0.7,0.7,0.9,1.0,4.6,9.2
2007-08,35,TOT,NBA,C-PF,70,48,1584,4.4,9.0,.492,0.0,0.0,.000,4.4,9.0,.494,1.2,1.8,.663,3.0,8.6,11.5,1.5,1.3,1.3,1.0,4.3,10.1
2007-08,35,SEA,NBA,C,42,39,1060,4.7,9.2,.513,0.0,0.0,,4.7,9.2,.513,1.3,1.9,.696,3.2,9.3,12.5,1.8,1.2,1.5,1.0,4.4,10.8
2007-08,35,SAS,NBA,PF,28,9,524,3.8,8.6,.448,0.0,0.1,.000,3.8,8.5,.452,1.0,1.6,.583,2.5,7.0,9.5,1.0,1.4,1.0,1.2,3.9,8.7
2008-09,36,SAS,NBA,PF,79,10,1404,3.9,7.8,.503,0.0,0.1,.000,3.9,7.7,.507,0.9,1.2,.822,3.4,6.9,10.4,1.7,0.9,1.5,1.1,4.4,8.8
2009-10,37,MIL,NBA,C,70,9,1049,3.4,7.1,.476,0.0,0.0,,3.4,7.1,.476,0.4,0.5,.800,2.9,7.1,10.0,1.6,0.9,1.6,1.6,5.5,7.2
2010-11,38,CHI,NBA,PF,52,37,1178,2.9,5.7,.511,0.0,0.0,1.000,2.9,5.7,.508,0.6,1.0,.625,2.3,6.9,9.2,1.8,1.0,1.3,1.3,5.0,6.4
2011-12,39,POR,NBA,C,53,3,803,3.3,7.0,.465,0.0,0.0,,3.3,7.0,.465,0.6,0.9,.700,1.7,6.7,8.4,2.1,1.1,1.4,1.4,5.5,7.2
2012-13,40,NYK,NBA,PF,39,17,392,4.1,7.6,.542,0.1,0.1,1.000,4.0,7.5,.537,0.6,1.2,.462,2.2,6.0,8.2,1.9,0.9,1.5,0.7,4.8,8.9
