Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,1110,650,27160,5.1,10.5,.486,0.0,0.0,.281,5.1,10.4,.487,1.7,2.3,.760,2.5,7.2,9.7,1.6,1.0,1.1,1.6,4.7,11.9
8 seasons,,NYK,NBA,,569,429,16421,5.6,11.6,.486,0.0,0.1,.333,5.6,11.6,.487,1.9,2.5,.777,2.4,6.9,9.4,1.7,1.0,1.1,1.8,4.5,13.2
2 seasons,,PHO,NBA,,120,63,2619,4.3,8.9,.486,0.0,0.0,.000,4.3,8.9,.487,1.8,2.2,.804,2.6,8.3,10.9,1.1,0.6,1.1,1.3,4.8,10.5
2 seasons,,SAS,NBA,,107,19,1928,3.9,8.0,.487,0.0,0.1,.000,3.9,8.0,.491,1.0,1.3,.739,3.2,7.0,10.1,1.5,1.0,1.3,1.1,4.2,8.8
2 seasons,,MIA,NBA,,92,51,2029,5.6,11.6,.480,0.0,0.1,.000,5.6,11.5,.482,2.7,4.0,.683,2.7,7.0,9.7,1.0,1.0,0.8,2.2,6.0,13.8
1 season,,MIL,NBA,,70,9,1049,3.4,7.1,.476,0.0,0.0,,3.4,7.1,.476,0.4,0.5,.800,2.9,7.1,10.0,1.6,0.9,1.6,1.6,5.5,7.2
1 season,,POR,NBA,,53,3,803,3.3,7.0,.465,0.0,0.0,,3.3,7.0,.465,0.6,0.9,.700,1.7,6.7,8.4,2.1,1.1,1.4,1.4,5.5,7.2
1 season,,CHI,NBA,,52,37,1178,2.9,5.7,.511,0.0,0.0,1.000,2.9,5.7,.508,0.6,1.0,.625,2.3,6.9,9.2,1.8,1.0,1.3,1.3,5.0,6.4
1 season,,SEA,NBA,,42,39,1060,4.7,9.2,.513,0.0,0.0,,4.7,9.2,.513,1.3,1.9,.696,3.2,9.3,12.5,1.8,1.2,1.5,1.0,4.4,10.8
1 season,,DAL,NBA,,5,0,73,8.4,22.2,.378,0.0,0.0,,8.4,22.2,.378,1.5,1.5,1.000,3.9,7.9,11.8,1.5,0.5,0.0,4.9,9.4,18.2
