Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,1110,27160,13.9,.519,.004,.215,8.3,23.0,15.7,7.4,1.4,2.3,12.6,16.9,,22.4,41.8,64.2,.114,,-2.0,2.0,-0.1,13.2
8 seasons,,NYK,NBA,,569,16421,15.0,.521,.005,.211,8.0,22.5,15.3,8.4,1.5,2.2,12.2,18.8,,15.7,23.3,39.0,.114,,-1.3,1.8,0.5,10.2
2 seasons,,PHO,NBA,,120,2619,12.3,.529,.002,.251,8.5,25.4,17.2,4.2,0.9,2.2,11.3,13.9,,2.5,3.7,6.2,.113,,-2.9,1.2,-1.7,0.2
2 seasons,,SAS,NBA,,107,1928,13.2,.510,.007,.161,10.6,22.7,16.7,6.4,1.5,2.8,11.6,13.0,,1.7,3.8,5.5,.138,,-2.8,3.2,0.4,1.1
2 seasons,,MIA,NBA,,92,2029,12.8,.519,.005,.344,9.0,22.1,15.7,4.7,1.5,1.7,14.1,19.7,,0.5,3.8,4.3,.103,,-3.7,0.8,-2.9,-0.4
1 season,,MIL,NBA,,70,1049,9.9,.489,.000,.072,8.7,23.5,15.8,6.7,1.3,3.4,18.3,11.3,,0.0,2.0,2.1,.095,,-4.6,3.8,-0.8,0.3
1 season,,POR,NBA,,53,803,9.5,.483,.000,.127,5.5,22.1,13.7,8.7,1.6,3.0,15.8,11.2,,0.2,0.9,1.1,.067,,-3.7,2.4,-1.3,0.1
1 season,,CHI,NBA,,52,1178,10.0,.527,.005,.172,7.7,21.9,15.0,7.4,1.4,2.7,17.3,9.4,,0.7,2.6,3.2,.131,,-2.9,4.0,1.1,0.9
1 season,,SEA,NBA,,42,1060,15.8,.536,.000,.207,9.7,28.2,19.0,7.6,1.6,2.9,8.7,13.2,,1.4,1.6,3.0,.134,,-1.4,2.8,1.4,0.9
1 season,,DAL,NBA,,5,73,6.4,.399,.000,.067,11.9,24.9,18.3,8.4,0.7,0.0,17.8,35.3,,-0.3,0.1,-0.2,-0.161,,-9.3,-5.0,-14.4,-0.2
