Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,23,MIA,NBA,PF,74,42,22.4,3.7,7.4,.501,0.0,0.0,.000,3.7,7.4,.503,.501,1.6,2.4,.663,1.6,4.3,5.9,0.6,0.6,0.5,1.3,3.7,9.0
1996-97,24,MIA,NBA,PF,18,9,20.8,2.2,5.8,.371,0.0,0.1,.000,2.2,5.8,.375,.371,1.9,2.6,.761,1.7,4.2,5.9,0.5,0.7,0.5,1.4,3.7,6.3
1997-98,25,DAL,NBA,PF,5,0,14.6,3.4,9.0,.378,0.0,0.0,,3.4,9.0,.378,.378,0.6,0.6,1.000,1.6,3.2,4.8,0.6,0.2,0.0,2.0,3.8,7.4
1998-99,26,NYK,NBA,PF,50,44,23.6,3.4,7.4,.462,0.0,0.0,.000,3.4,7.3,.463,.462,1.3,2.2,.611,1.6,4.1,5.7,1.1,0.9,0.3,1.5,3.2,8.1
1999-00,27,NYK,NBA,PF,80,21,24.6,3.4,6.7,.505,0.0,0.0,.333,3.4,6.7,.506,.506,1.3,1.6,.781,1.8,4.5,6.3,1.0,0.6,0.5,1.3,3.5,8.0
2000-01,28,NYK,NBA,PF,77,29,27.6,4.1,8.0,.511,0.0,0.0,.333,4.1,7.9,.512,.512,2.2,2.7,.814,2.2,4.5,6.7,0.8,0.8,0.9,1.3,3.7,10.4
2001-02,29,NYK,NBA,C,82,82,33.8,5.6,11.4,.494,0.0,0.1,.167,5.6,11.4,.496,.494,2.6,3.2,.815,2.6,6.5,9.1,1.1,0.9,1.0,1.9,4.2,13.9
2002-03,30,NYK,NBA,C,81,81,31.8,6.1,12.7,.483,0.0,0.0,.667,6.1,12.7,.483,.484,1.7,2.3,.750,2.0,5.9,7.9,2.0,1.0,1.2,1.7,4.2,14.0
2003-04,31,NYK,NBA,PF,80,75,31.9,4.9,10.4,.473,0.0,0.0,.000,4.9,10.3,.475,.473,1.3,1.6,.835,1.8,6.5,8.3,1.9,0.7,1.0,1.7,3.7,11.1
2004-05,32,NYK,NBA,PF,80,80,35.7,5.3,11.3,.471,0.0,0.1,.500,5.3,11.2,.470,.472,0.8,1.1,.786,2.1,8.3,10.4,2.0,0.9,1.0,1.2,3.9,11.5
2005-06,33,PHO,NBA,C,53,50,26.6,3.6,7.4,.486,0.0,0.0,,3.6,7.4,.486,.486,1.4,1.7,.815,1.9,5.9,7.8,1.1,0.4,1.0,1.1,3.6,8.6
2006-07,34,PHO,NBA,C,67,13,18.0,1.9,3.9,.486,0.0,0.0,.000,1.9,3.9,.488,.486,0.8,1.1,.789,1.3,4.4,5.7,0.4,0.4,0.4,0.5,2.3,4.6
2007-08,35,TOT,NBA,C-PF,70,48,22.6,2.8,5.7,.492,0.0,0.0,.000,2.8,5.6,.494,.492,0.8,1.1,.663,1.9,5.4,7.2,1.0,0.8,0.8,0.7,2.7,6.3
2007-08,35,SEA,NBA,C,42,39,25.2,3.3,6.5,.513,0.0,0.0,,3.3,6.5,.513,.513,0.9,1.3,.696,2.2,6.5,8.8,1.3,0.8,1.0,0.7,3.1,7.5
2007-08,35,SAS,NBA,PF,28,9,18.7,2.0,4.5,.448,0.0,0.0,.000,2.0,4.4,.452,.448,0.5,0.9,.583,1.3,3.6,4.9,0.5,0.8,0.5,0.6,2.0,4.5
2008-09,36,SAS,NBA,PF,79,10,17.8,1.9,3.8,.503,0.0,0.0,.000,1.9,3.8,.507,.503,0.5,0.6,.822,1.7,3.4,5.1,0.8,0.4,0.7,0.5,2.2,4.3
2009-10,37,MIL,NBA,C,70,9,15.0,1.4,3.0,.476,0.0,0.0,,1.4,3.0,.476,.476,0.2,0.2,.800,1.2,3.0,4.2,0.7,0.4,0.7,0.7,2.3,3.0
2010-11,38,CHI,NBA,PF,52,37,22.7,1.8,3.6,.511,0.0,0.0,1.000,1.8,3.6,.508,.513,0.4,0.6,.625,1.4,4.3,5.8,1.2,0.6,0.8,0.8,3.2,4.1
2011-12,39,POR,NBA,C,53,3,15.2,1.4,3.0,.465,0.0,0.0,,1.4,3.0,.465,.465,0.3,0.4,.700,0.7,2.8,3.5,0.9,0.5,0.6,0.6,2.3,3.0
2012-13,40,NYK,NBA,PF,39,17,10.1,1.2,2.1,.542,0.0,0.0,1.000,1.1,2.1,.537,.548,0.2,0.3,.462,0.6,1.7,2.3,0.5,0.3,0.4,0.2,1.3,2.5
