Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1995-96,23,MIA,NBA,PF,3,3,60,3.5,8.9,.400,0.0,0.0,,3.5,8.9,.400,3.5,3.5,1.000,3.5,10.6,14.2,2.7,1.8,0.9,4.4,11.5,10.6,,89,112
1998-99,26,NYK,NBA,PF,20,12,419,6.1,15.9,.381,0.0,0.0,,6.1,15.9,.381,2.2,3.1,.696,5.1,9.7,14.8,0.9,2.0,1.6,2.6,10.3,14.3,,89,95
1999-00,27,NYK,NBA,PF,16,0,251,7.1,13.9,.508,0.0,0.0,,7.1,13.9,.508,1.6,2.3,.700,4.1,7.3,11.4,1.1,0.7,1.4,3.2,10.0,15.7,,97,102
2000-01,28,NYK,NBA,PF,5,5,186,7.3,13.8,.532,0.0,0.0,,7.3,13.8,.532,6.5,9.1,.710,5.0,11.5,16.5,2.6,0.6,1.5,2.6,7.6,21.2,,119,102
2003-04,31,NYK,NBA,PF,4,4,139,7.8,18.2,.429,0.0,0.0,,7.8,18.2,.429,3.3,4.5,.750,3.3,13.8,17.1,2.2,2.6,1.1,3.7,6.3,19.0,,89,98
2005-06,33,PHO,NBA,C,1,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,8.7,17.3,.500,0.0,8.7,8.7,0.0,0.0,0.0,0.0,17.3,8.7,,123,114
2006-07,34,PHO,NBA,C,11,5,212,8.2,15.6,.523,0.0,0.0,,8.2,15.6,.523,3.6,4.1,.882,2.6,10.3,13.0,2.9,1.4,2.2,2.2,6.0,20.0,,113,101
2007-08,35,SAS,NBA,PF,17,8,268,6.4,14.0,.457,0.0,0.0,,6.4,14.0,.457,1.0,1.4,.714,5.2,11.6,16.8,1.2,0.4,1.2,2.6,9.2,13.8,,96,104
2008-09,36,SAS,NBA,PF,5,0,80,3.5,7.7,.455,0.0,0.0,,3.5,7.7,.455,2.1,2.8,.750,2.8,13.3,16.1,1.4,0.7,1.4,2.8,9.1,9.1,,93,109
2009-10,37,MIL,NBA,C,7,7,199,4.8,9.8,.486,0.0,0.0,,4.8,9.8,.486,1.1,1.4,.800,3.4,12.1,15.5,3.1,0.8,1.1,2.3,7.3,10.7,,104,106
2010-11,38,CHI,NBA,PF,7,0,74,7.5,13.4,.556,0.0,1.5,.000,7.5,11.9,.625,0.0,0.0,,6.7,7.5,14.2,2.2,0.7,2.2,2.2,9.0,14.9,,114,102
