Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1997-98,22,CLE,NBA,C,82,81,2379,10.2,19.7,.518,0.0,0.1,.250,10.2,19.6,.519,5.2,6.8,.762,6.3,10.0,16.2,1.6,1.2,3.0,3.3,6.5,25.6,,111,97
1998-99,23,CLE,NBA,C,5,5,171,9.4,18.5,.509,0.0,0.0,,9.4,18.5,.509,5.8,9.7,.600,5.5,8.8,14.3,1.3,1.3,2.3,2.9,7.8,24.7,,105,100
2000-01,25,CLE,NBA,C,24,24,616,9.7,20.0,.487,0.0,0.2,.000,9.7,19.8,.491,4.5,6.7,.679,5.6,8.1,13.7,1.5,1.3,3.2,5.1,6.7,24.0,,96,103
2001-02,26,CLE,NBA,C,62,23,1329,9.6,22.7,.425,0.0,0.2,.000,9.6,22.5,.429,8.3,11.0,.754,5.4,7.9,13.4,2.8,0.7,3.4,3.8,7.5,27.6,,103,107
2002-03,27,CLE,NBA,C,81,81,2432,10.4,23.6,.441,0.0,0.1,.000,10.4,23.5,.443,8.4,10.8,.781,5.0,7.8,12.8,2.7,1.2,3.2,4.4,5.8,29.2,,102,105
2003-04,28,CLE,NBA,C,81,81,2539,9.7,20.1,.483,0.0,0.1,.286,9.7,19.9,.484,6.3,8.4,.746,5.8,7.8,13.6,2.3,0.8,4.2,3.4,5.8,25.7,,109,103
2004-05,29,CLE,NBA,C,78,78,2615,9.4,20.0,.468,0.0,0.1,.286,9.3,19.9,.469,8.2,10.3,.799,6.1,7.6,13.7,2.0,1.1,3.4,3.9,6.4,27.0,,110,104
2005-06,30,CLE,NBA,C,78,78,2283,10.5,20.8,.506,0.0,0.1,.000,10.5,20.7,.509,7.4,8.9,.834,5.7,8.1,13.8,2.1,0.9,3.2,3.6,6.6,28.5,,114,104
2006-07,31,CLE,NBA,C,78,78,2130,9.6,19.7,.485,0.0,0.0,.000,9.6,19.7,.486,3.8,4.8,.807,6.0,8.9,14.9,3.1,1.2,2.4,3.5,6.4,23.0,,107,99
2007-08,32,CLE,NBA,C,73,73,2222,10.0,21.1,.474,0.0,0.0,.000,10.0,21.0,.475,4.7,5.8,.802,6.3,10.0,16.3,2.5,0.8,2.9,3.2,5.9,24.7,,108,104
2008-09,33,CLE,NBA,C,65,65,1765,10.5,22.2,.472,0.5,1.2,.385,10.0,21.0,.477,4.3,5.3,.799,4.8,10.2,15.0,2.0,0.9,2.6,2.8,5.6,25.7,,108,101
2009-10,34,CLE,NBA,C,64,6,1339,7.6,17.2,.443,0.4,0.9,.478,7.2,16.3,.441,2.9,4.0,.743,4.5,9.1,13.5,1.9,0.5,2.0,2.5,7.2,18.6,,102,104
2010-11,35,MIA,NBA,C,72,51,1145,7.5,14.7,.508,0.0,0.0,.000,7.5,14.7,.509,1.7,2.1,.783,5.0,8.3,13.2,1.2,1.1,2.7,2.4,8.5,16.6,,107,102
