Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,843,724,22965,6.6,13.9,.476,0.0,0.2,.310,6.5,13.7,.478,4.0,5.1,.780,3.8,5.9,9.7,1.5,0.7,2.1,2.4,4.4,17.2
12 seasons,,CLE,NBA,,771,673,21820,6.7,14.1,.475,0.1,0.2,.313,6.6,13.9,.476,4.1,5.3,.780,3.9,5.9,9.7,1.5,0.7,2.1,2.4,4.3,17.5
1 season,,MIA,NBA,,72,51,1145,5.1,10.0,.508,0.0,0.0,.000,5.1,10.0,.509,1.1,1.4,.783,3.4,5.6,9.0,0.8,0.7,1.8,1.6,5.8,11.3
