Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,173,13,2016,218,457,.477,2,14,.143,216,443,.488,.479,45,88,.511,223,368,591,93,25,47,113,200,483
3 seasons,,TOR,NBA,,98,11,1470,165,342,.482,1,8,.125,164,334,.491,.484,40,77,.519,170,274,444,71,17,38,85,141,371
2 seasons,,PHI,NBA,,48,1,383,36,84,.429,1,6,.167,35,78,.449,.435,3,5,.600,40,70,110,18,5,7,20,39,76
1 season,,ATL,NBA,,11,1,60,6,12,.500,0,0,,6,12,.500,.500,0,0,,5,7,12,0,2,0,4,8,12
1 season,,ORL,NBA,,8,0,55,3,7,.429,0,0,,3,7,.429,.429,0,0,,3,11,14,2,1,2,1,4,6
1 season,,SAC,NBA,,8,0,48,8,12,.667,0,0,,8,12,.667,.667,2,6,.333,5,6,11,2,0,0,3,8,18
