Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,88,14,1693,165,338,.488,0,5,.000,165,333,.495,.488,110,178,.618,159,267,426,51,69,41,64,237,440
5 seasons,,CLE,NBA,,71,14,1600,160,324,.494,0,5,.000,160,319,.502,.494,100,159,.629,147,258,405,38,67,39,62,220,420
1 season,,GSW,NBA,,17,0,93,5,14,.357,0,0,,5,14,.357,.357,10,19,.526,12,9,21,13,2,2,2,17,20
