Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,26,GSW,NBA,C,48,1410,,,,2%,98%,-9.3,+0.5,28,25,40,59,,17,,133,80,15,50
2001-02,27,TOT,NBA,C,39,495,,,,18%,82%,-3.1,-2.1,2,9,19,0,,0,,29,0,8,21
2001-02,27,GSW,NBA,C,17,169,,,,15%,85%,-5.3,+0.6,1,3,8,3,,6,,14,21,4,8
2001-02,27,MIN,NBA,C,22,326,,,,20%,80%,-1.8,-6.0,1,6,11,17,,5,,15,16,4,13
2002-03,28,MIN,NBA,C,77,1041,,,,5%,95%,+1.1,-1.7,17,15,27,58,,8,,78,67,11,29
2003-04,29,PHI,NBA,PF,22,598,,,,52%,48%,-3.4,-0.9,6,7,11,12,,5,,41,34,5,20
2004-05,30,PHI,NBA,C,81,1976,,,,13%,87%,-0.6,+0.5,35,35,61,95,,21,,187,150,30,86
2005-06,31,TOT,NBA,C,64,1027,,,,3%,97%,-6.9,-7.0,20,18,27,0,,0,,100,0,10,27
2005-06,31,NJN,NBA,C,37,433,,,,8%,92%,-4.4,-6.6,6,3,19,33,,12,,50,22,4,8
2005-06,31,NOK,NBA,C,27,594,,,,,100%,-8.8,-6.7,14,15,8,24,,3,,50,15,6,19
2006-07,32,NOK,NBA,PF,56,1025,,,,40%,60%,-7.5,-7.8,17,18,30,32,,11,,134,52,15,25
