Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2000-01,26,GSW,NBA,C,48,1410,16.1,.534,.045,.378,8.3,19.8,13.6,7.3,1.2,1.4,13.6,20.5,,1.9,0.7,2.6,.089,,-1.1,-1.2,-2.4,-0.1
2001-02,27,TOT,NBA,C,39,495,11.1,.467,.006,.488,10.9,18.2,14.6,4.3,1.2,0.9,13.1,20.3,,0.2,0.4,0.6,.059,,-3.7,-2.5,-6.2,-0.5
2001-02,27,GSW,NBA,C,17,169,14.9,.488,.000,.738,10.5,16.9,13.6,6.6,1.5,1.2,12.2,24.4,,0.2,0.1,0.3,.093,,-2.6,-3.1,-5.7,-0.2
2001-02,27,MIN,NBA,C,22,326,9.2,.451,.010,.323,11.1,18.9,15.1,3.1,1.0,0.7,13.7,18.2,,0.0,0.3,0.3,.042,,-4.3,-2.2,-6.5,-0.4
2002-03,28,MIN,NBA,C,77,1041,13.4,.508,.003,.427,9.6,14.7,12.2,5.4,1.2,2.1,12.5,20.6,,1.0,1.0,2.0,.092,,-2.4,-1.3,-3.7,-0.4
2003-04,29,PHI,NBA,PF,22,598,13.2,.498,.006,.474,8.9,15.8,12.4,5.4,1.1,0.8,10.4,18.1,,0.7,0.6,1.3,.100,,-2.0,-0.8,-2.9,-0.1
2004-05,30,PHI,NBA,C,81,1976,15.9,.548,.003,.477,10.4,12.8,11.6,7.2,0.8,0.7,12.9,22.7,,2.9,1.7,4.6,.111,,-1.4,-1.7,-3.1,-0.6
2005-06,31,TOT,NBA,C,64,1027,12.5,.512,.005,.222,9.7,15.4,12.5,7.9,0.7,0.6,13.8,21.5,,0.3,0.9,1.2,.057,,-2.9,-1.5,-4.4,-0.6
2005-06,31,NJN,NBA,C,37,433,10.7,.503,.000,.324,8.0,16.2,12.1,9.2,0.6,1.1,14.2,21.4,,0.0,0.6,0.6,.061,,-4.7,-0.9,-5.6,-0.4
2005-06,31,NOK,NBA,C,27,594,13.9,.519,.009,.154,10.9,14.8,12.8,7.0,0.7,0.3,13.6,21.5,,0.3,0.4,0.7,.054,,-1.6,-1.9,-3.5,-0.2
2006-07,32,NOK,NBA,PF,56,1025,11.9,.471,.003,.265,6.8,15.0,10.8,9.6,1.1,0.5,13.0,22.2,,-0.2,0.9,0.7,.033,,-3.5,-1.1,-4.6,-0.7
