Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,387,106,7572,5.7,12.7,.446,0.0,0.1,.226,5.6,12.6,.448,4.0,4.9,.814,3.0,4.9,7.9,1.5,0.7,0.5,2.2,3.7,15.4
2 seasons,,PHI,NBA,,103,36,2574,5.7,12.6,.456,0.0,0.0,.000,5.7,12.6,.457,4.9,6.0,.821,3.2,4.2,7.4,1.4,0.6,0.3,2.2,3.0,16.4
2 seasons,,MIN,NBA,,99,0,1367,5.0,11.8,.426,0.0,0.1,.500,5.0,11.7,.426,3.7,4.8,.773,3.1,5.1,8.2,1.2,0.8,0.9,2.0,4.8,13.8
2 seasons,,NOK,NBA,,83,35,1619,5.9,13.5,.438,0.0,0.1,.333,5.9,13.5,.439,2.6,3.0,.861,2.6,4.5,7.1,1.8,0.6,0.2,2.3,3.2,14.5
2 seasons,,GSW,NBA,,65,35,1579,5.9,13.1,.452,0.1,0.5,.217,5.8,12.5,.462,4.4,5.5,.808,3.1,6.1,9.2,1.5,0.9,0.7,2.4,3.7,16.3
1 season,,NJN,NBA,,37,0,433,5.5,12.3,.446,0.0,0.0,,5.5,12.3,.446,3.2,4.0,.792,2.5,4.9,7.4,1.8,0.4,0.5,2.3,5.8,14.1
