Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,89,85,35.2,5.8,12.2,.473,0.6,1.6,.386,5.2,10.7,.486,.498,3.4,4.3,.800,1.9,5.5,7.5,1.3,0.8,1.1,1.4,2.5,15.6
4 seasons,,MIA,NBA,,78,74,34.7,5.6,11.6,.481,0.7,1.6,.406,4.9,10.0,.494,.510,3.0,3.8,.790,1.9,5.4,7.3,1.1,0.8,1.1,1.3,2.4,14.9
2 seasons,,TOR,NBA,,11,11,38.3,7.1,16.4,.433,0.2,1.1,.167,6.9,15.3,.452,.439,6.1,7.3,.838,2.5,6.5,9.0,3.0,1.2,1.2,2.3,3.5,20.5
