Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2004-05,20,LAL,NBA,SG,35,3,403,4.3,15.3,.282,2.2,8.3,.270,2.1,7.1,.296,2.4,2.5,.947,1.7,6.4,8.1,6.7,1.6,0.3,2.0,5.4,13.2,,98,112
2005-06,21,LAL,NBA,PG,82,4,1449,3.9,11.4,.346,2.1,6.3,.343,1.8,5.1,.350,1.7,1.9,.885,1.2,4.6,5.8,5.1,1.7,0.1,1.8,5.5,11.7,,105,108
2006-07,22,LAL,NBA,SG,73,4,935,5.8,14.7,.392,3.3,8.8,.373,2.5,5.9,.421,2.4,2.7,.878,1.5,4.3,5.9,3.5,2.3,0.1,1.6,5.7,17.2,,112,110
2007-08,23,LAL,NBA,SG,72,0,1279,8.6,18.9,.454,4.6,10.6,.437,4.0,8.3,.476,3.0,3.6,.835,0.7,5.3,6.0,2.8,1.4,0.2,2.0,4.2,24.8,,116,108
2008-09,24,LAL,NBA,SG,80,0,1293,6.1,15.8,.387,3.2,8.8,.363,2.9,7.0,.416,2.8,3.0,.921,0.7,4.6,5.3,4.4,3.0,0.3,1.4,6.1,18.1,,115,104
2009-10,25,LAL,NBA,SG,67,1,575,5.9,14.8,.402,2.2,7.3,.309,3.7,7.5,.494,2.5,3.0,.848,2.2,4.9,7.1,3.7,1.8,0.4,1.5,6.0,16.6,,112,105
2010-11,26,TOT,NBA,SG,67,17,1648,7.7,19.3,.402,3.1,8.5,.370,4.6,10.8,.426,2.6,3.1,.844,1.0,5.1,6.0,4.3,1.7,0.2,2.1,4.4,21.2,,104,111
2010-11,26,LAL,NBA,SG,11,0,54,7.8,22.5,.348,2.9,6.9,.429,4.9,15.7,.313,1.0,2.0,.500,1.0,2.9,3.9,4.9,1.0,0.0,4.9,6.9,19.6,,81,110
2010-11,26,NJN,NBA,SG,56,17,1594,7.7,19.2,.404,3.1,8.5,.369,4.6,10.6,.432,2.7,3.1,.851,1.0,5.1,6.1,4.3,1.8,0.2,2.0,4.3,21.3,,105,111
2013-14,29,LAC,NBA,SG,2,0,10,10.0,25.0,.400,5.0,10.0,.500,5.0,15.0,.333,0.0,0.0,,0.0,15.0,15.0,0.0,5.0,0.0,15.0,5.0,25.0,,55,93
2015-16,31,NYK,NBA,SG,61,25,908,6.0,15.7,.383,2.9,8.1,.364,3.1,7.6,.403,1.8,2.2,.821,1.5,7.0,8.4,4.8,1.9,0.3,2.5,4.7,16.8,,101,107
2016-17,32,NYK,NBA,SG,26,2,223,4.7,13.8,.339,2.4,8.0,.306,2.2,5.8,.385,2.7,3.3,.800,0.7,6.5,7.1,5.1,2.0,0.4,2.2,4.9,14.5,,101,111
