Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,POR,NBA,PG,82,2655,100%,,,,,+6.8,+7.0,89,51,51,37,,14,,992,50,13,53
2001-02,28,POR,NBA,PG,75,2796,100%,,,,,+4.0,+1.2,81,41,27,52,,10,,1096,44,14,41
2002-03,29,POR,NBA,PG,59,1315,100%,,,,,+4.2,+1.9,47,28,7,23,,2,,458,21,3,24
2003-04,30,POR,NBA,PG,82,3118,100%,,,,,-2.4,-3.8,102,55,23,79,,6,,1072,35,5,38
2004-05,31,POR,NBA,PG,81,2762,100%,,,,,-4.3,+1.0,95,47,22,47,,9,,991,54,15,48
2005-06,32,MEM,NBA,PG,27,862,100%,,,,,+5.1,+0.8,29,14,12,23,,2,,290,11,4,20
2006-07,33,MEM,NBA,PG,62,1501,92%,8%,,,,-7.6,-3.3,58,19,24,37,,3,,675,15,1,22
2007-08,34,TOT,NBA,PG,60,1037,100%,,,,,-4.8,-4.6,44,19,17,0,,0,,380,0,1,23
2007-08,34,MEM,NBA,PG,29,624,100%,,,,,-3.3,+4.0,28,10,12,23,,3,,255,4,1,10
2007-08,34,SAS,NBA,PG,31,413,100%,,,,,-7.3,-14.2,16,9,5,11,,1,,125,2,0,13
