Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2004-05,19,MEMPHIS,38,1334,193,420,47,119,151,206,,138,144,63,3,,,584,.460,.395,.733,35.1,15.4,3.6,3.8
2005-06,20,MEMPHIS,35,928,153,362,45,126,119,152,,97,110,45,3,,,470,.423,.357,.783,26.5,13.4,2.8,3.1
