Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,21,CLE,NBA,SG,23,202,,68%,31%,1%,,-15.0,-20.5,4,5,5,14,,3,,24,8,2,5
2007-08,22,TOT,NBA,SG,21,240,2%,72%,27%,,,-18.9,-17.8,5,10,9,0,,0,,41,0,4,11
2007-08,22,CLE,NBA,SG,15,218,2%,72%,26%,,,-15.6,-16.4,4,7,8,14,,3,,41,10,4,11
2007-08,22,CHI,NBA,SG,6,22,,70%,30%,,,-50.0,-47.2,1,3,1,0,,1,,0,3,0,0
2008-09,23,TOT,NBA,SG,48,477,28%,68%,4%,,,-2.5,-6.4,21,10,7,0,,0,,87,0,5,20
2008-09,23,CHA,NBA,SG,30,341,6%,89%,6%,,,-10.3,-9.8,18,6,5,18,,3,,65,11,2,10
2008-09,23,LAL,NBA,SG,18,136,84%,16%,,,,+14.9,+7.0,3,4,2,5,,1,,22,5,3,10
2009-10,24,LAL,NBA,SG,82,1700,16%,83%,,,,+1.4,-6.5,26,20,21,81,,7,,255,43,7,31
2010-11,25,LAL,NBA,SG,82,1568,8%,91%,,,,+3.4,-5.7,25,26,24,60,,13,,221,44,13,31
2011-12,26,PHO,NBA,SG,59,1400,,97%,3%,,,-2.7,-4.3,22,23,19,28,,9,,154,43,7,29
2012-13,27,PHO,NBA,SG,59,1402,,97%,3%,,,-7.2,-0.3,26,31,17,41,,7,11,246,51,18,30
2013-14,28,TOT,NBA,SG,29,251,,94%,5%,,,-11.9,-16.1,5,6,7,0,0,0,0,20,0,1,2
2013-14,28,SAS,NBA,SG,10,103,,87%,13%,,,-14.5,-23.3,3,1,4,8,0,0,0,11,2,1,2
2013-14,28,NYK,NBA,SG,19,148,,99%,,,,-10.0,-9.3,2,5,3,8,0,1,0,9,3,0,0
2014-15,29,MIA,NBA,SG,5,89,,77%,23%,,,-4.4,-1.7,1,2,1,5,0,1,0,7,1,0,0
