Player,Sim,1,2,3,4,5
Ricky Rubio,,5.9,5.8,3.0,2.0,0.5
Quentin Richardson,94.0,5.8,5.6,3.0,2.4,1.0
Austin Carr,92.0,5.9,5.4,2.9,2.6,1.0
Kevin Porter,89.9,6.5,5.2,2.7,2.3,0.5
D.J. Augustin,89.0,6.2,5.1,2.8,2.8,0.5
Delonte West,86.7,6.4,5.7,3.7,1.3,0.9
Goran Dragic,85.9,5.7,5.1,2.8,1.0,0.1
Jerry Sloan,85.7,6.5,6.4,2.6,1.9,1.4
Bonzi Wells,85.7,6.0,5.9,4.0,3.1,0.1
Isaiah Rider,85.6,5.8,5.0,3.4,1.9,1.7
Tyrone Corbin,85.2,6.8,5.4,3.0,1.2,0.1
