Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,814,445,20996,5.3,12.1,.436,1.1,3.5,.324,4.2,8.6,.481,4.3,5.4,.796,0.4,2.7,3.2,6.0,1.5,0.3,2.6,3.1,16.0
8 seasons,,DAL,NBA,,464,126,10027,4.9,11.0,.447,1.1,3.2,.333,3.8,7.8,.493,3.6,4.5,.786,0.6,2.8,3.3,5.2,1.7,0.3,2.3,3.7,14.4
4 seasons,,NJN,NBA,,212,206,7277,6.0,14.1,.424,0.9,3.2,.292,5.0,10.9,.463,5.7,6.9,.819,0.4,2.8,3.2,7.3,1.4,0.2,3.1,2.6,18.5
2 seasons,,UTA,NBA,,80,79,2271,5.1,11.8,.436,1.6,4.5,.360,3.5,7.3,.483,3.7,4.8,.766,0.3,2.1,2.4,6.5,1.2,0.2,2.7,2.7,15.6
1 season,,ATL,NBA,,58,34,1421,4.9,11.2,.438,2.0,5.8,.335,3.0,5.4,.549,2.8,3.9,.727,0.2,2.8,2.9,5.0,1.6,0.3,2.2,2.6,14.6
