Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,549,137,11853,4.8,11.1,.427,1.8,4.9,.357,3.0,6.2,.484,1.9,2.3,.799,0.8,3.4,4.3,2.3,1.3,1.2,1.7,3.7,13.1
8 seasons,,SAC,NBA,,462,128,10251,4.9,11.3,.433,1.7,4.6,.360,3.2,6.6,.484,2.1,2.6,.809,0.9,3.5,4.3,2.3,1.4,1.2,1.7,3.7,13.5
3 seasons,,HOU,NBA,,87,9,1602,4.0,10.2,.389,2.4,6.9,.344,1.6,3.2,.486,0.4,0.7,.567,0.6,3.1,3.6,2.2,1.1,1.0,1.2,3.6,10.7
