Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,24,ATL,NBA,PG,50,0,515,7.2,17.4,.412,2.3,6.3,.361,4.9,11.2,.440,2.2,2.7,.808,0.9,3.5,4.4,8.7,1.4,0.2,5.4,6.8,18.8,,94,110
2003-04,25,TOT,NBA,PG,43,0,294,6.8,18.1,.378,1.8,5.5,.333,5.0,12.6,.397,2.0,2.6,.786,1.3,3.5,4.8,7.0,3.1,0.0,4.8,8.1,17.5,,89,106
2003-04,25,ATL,NBA,PG,23,0,143,7.8,18.1,.429,1.1,3.7,.300,6.7,14.4,.462,1.5,2.2,.667,1.5,4.4,5.9,6.7,3.3,0.0,4.8,8.1,18.1,,90,105
2003-04,25,POR,NBA,PG,20,0,151,5.9,18.1,.327,2.6,7.4,.350,3.3,10.7,.310,2.6,2.9,.875,1.1,2.6,3.7,7.4,2.9,0.0,4.8,8.1,17.0,,88,107
2004-05,26,TOT,NBA,PG,71,46,2090,8.0,19.8,.405,2.2,6.4,.347,5.8,13.4,.432,5.0,6.0,.833,0.9,3.8,4.7,9.1,2.0,0.1,3.8,5.3,23.3,,105,109
2004-05,26,DAL,NBA,PG,4,0,16,3.2,25.9,.125,3.2,9.7,.333,0.0,16.2,.000,6.5,9.7,.667,0.0,3.2,3.2,3.2,0.0,0.0,3.2,3.2,16.2,,62,112
2004-05,26,NOH,NBA,PG,67,46,2074,8.1,19.8,.408,2.2,6.4,.347,5.8,13.4,.437,5.0,5.9,.836,0.9,3.8,4.7,9.1,2.0,0.1,3.8,5.3,23.3,,105,109
2005-06,27,BOS,NBA,PG,19,0,234,3.8,10.2,.370,2.2,4.5,.500,1.6,5.8,.269,4.0,4.0,1.000,1.1,2.4,3.6,8.9,2.4,0.2,4.0,8.9,13.8,,109,108
2006-07,28,POR,NBA,PG,50,3,444,6.6,18.5,.358,2.0,7.5,.262,4.7,11.0,.422,5.1,6.5,.792,0.9,4.4,5.3,8.6,1.7,0.1,3.3,6.7,20.3,,103,112
2007-08,29,LAC,NBA,PG,67,8,1040,6.2,14.8,.419,1.8,5.4,.333,4.4,9.4,.468,3.4,4.1,.829,0.7,4.2,4.9,8.6,1.6,0.2,2.8,5.4,17.6,,107,111
