Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,24,ATL,NBA,PG,50,515,100%,,,,,-13.8,-11.5,33,9,11,27,,2,,182,7,0,7
2003-04,25,TOT,NBA,PG,43,294,95%,5%,,,,-5.3,-2.1,8,14,4,0,,0,,79,0,0,4
2003-04,25,ATL,NBA,PG,23,143,100%,,,,,-10.7,-6.1,4,7,2,9,,0,,37,1,0,2
2003-04,25,POR,NBA,PG,20,151,90%,10%,,,,+0.4,+2.0,4,7,2,12,,0,,42,2,0,2
2004-05,26,TOT,NBA,PG,71,2090,99%,1%,,,,-8.4,-10.1,74,47,24,0,,0,,756,0,14,54
2004-05,26,DAL,NBA,PG,4,16,100%,,,,,-62.5,-68.9,0,0,1,0,,0,,2,1,0,1
2004-05,26,NOH,NBA,PG,67,2074,99%,1%,,,,-8.0,+0.6,74,47,23,78,,10,,754,73,14,53
2005-06,27,BOS,NBA,PG,19,234,100%,,,,,-1.5,+0.2,12,3,3,14,,1,,87,2,0,5
2006-07,28,POR,NBA,PG,50,444,100%,,,,,+4.4,+10.6,13,6,8,22,,2,,150,13,4,5
2007-08,29,LAC,NBA,PG,67,1040,98%,2%,,,,-4.5,+5.1,29,13,13,54,,8,,378,28,7,5
