Player,Sim,1,2,3
Tarence Kinsey,,0.9,0.6,0.0
Tony Bennett,91.4,0.9,0.7,0.0
Stan Pietkiewicz,89.4,1.0,0.6,0.0
Patty Mills,85.6,0.9,0.7,0.0
Zoran Planinic,85.0,0.8,0.7,0.1
Sundiata Gaines,84.9,1.0,0.5,-0.1
Phil Rollins,83.6,1.1,0.7,0.1
Brooks Thompson,83.4,1.1,0.6,0.1
Bobby Lewis,81.4,1.0,0.7,-0.1
Litterial Green,80.5,0.8,0.8,0.1
Eddie Hughes,80.1,1.0,0.4,0.0
