Player,Sim,1,2,3,4,5
Mike Harris,,0.5,0.5,0.0,-0.1,
Ron Grandison,83.8,0.6,0.5,0.0,0.0,
Josh Davis,78.6,0.5,0.3,0.0,0.0,
Roderick McDonald,77.8,0.5,0.5,0.2,,
Anthony Cook,69.7,0.5,0.4,0.1,0.1,
Gene James,64.5,0.5,0.3,0.1,,
Ansu Sesay,64.3,0.8,0.5,0.2,-0.1,
Jackie Moore,62.8,0.9,0.5,,,
Scott Roth,59.7,0.7,0.3,0.1,,
Jamal Sampson,56.2,0.5,0.4,0.2,0.2,0.0
Jamie Watson,56.1,0.8,0.3,0.1,0.0,
