Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,20,POR,NBA,PG,53,0,655,3.8,10.4,.365,0.4,1.5,.259,3.4,8.9,.383,4.6,5.7,.806,0.4,2.7,3.1,4.3,0.9,0.1,3.1,4.5,12.5
2009-10,21,POR,NBA,SG,74,11,1304,5.5,13.3,.414,0.8,2.5,.315,4.7,10.8,.437,5.5,6.7,.831,0.5,2.8,3.3,4.7,0.7,0.1,2.6,4.2,17.4
2010-11,22,TOT,NBA,PG,71,14,1496,5.2,12.4,.422,1.2,3.5,.336,4.1,8.9,.456,4.0,5.0,.806,0.6,3.3,4.0,6.4,0.9,0.1,3.1,3.6,15.7
2010-11,22,NOH,NBA,PG,11,0,149,4.1,11.8,.347,0.7,3.4,.214,3.4,8.5,.400,3.1,4.1,.765,0.5,3.1,3.6,6.8,0.5,0.2,4.1,3.9,12.1
2010-11,22,TOR,NBA,PG,60,14,1347,5.4,12.5,.429,1.2,3.5,.348,4.1,9.0,.461,4.1,5.1,.810,0.6,3.4,4.0,6.4,1.0,0.1,2.9,3.6,16.1
2011-12,23,TOR,NBA,PG,31,11,705,6.0,14.1,.424,2.2,5.3,.423,3.7,8.8,.424,3.8,4.5,.852,0.4,3.0,3.4,6.0,1.2,0.2,2.7,3.6,18.0
2012-13,24,MEM,NBA,PG,80,4,1765,5.3,12.7,.419,1.4,4.1,.353,3.9,8.6,.450,2.1,2.5,.836,0.4,3.1,3.6,5.4,1.2,0.3,2.4,3.4,14.1
2013-14,25,TOT,NBA,PG,72,19,1686,5.3,13.2,.402,1.6,4.5,.358,3.7,8.6,.425,2.0,2.5,.797,0.5,2.6,3.1,4.1,1.3,0.2,1.8,3.4,14.2
2013-14,25,MEM,NBA,PG,31,5,650,5.0,13.2,.377,1.4,4.6,.301,3.6,8.6,.417,2.5,3.2,.789,0.4,2.8,3.3,3.7,1.1,0.3,1.2,4.0,13.8
2013-14,25,BOS,NBA,PG,41,14,1036,5.5,13.1,.418,1.8,4.5,.395,3.7,8.7,.430,1.7,2.1,.803,0.5,2.5,3.0,4.4,1.4,0.1,2.1,3.1,14.5
2014-15,26,MIL,NBA,PG,77,4,1717,4.6,10.8,.426,0.8,2.5,.308,3.8,8.3,.462,2.5,2.9,.883,0.5,4.0,4.4,4.9,1.2,0.3,2.8,3.4,12.5
2015-16,27,MIL,NBA,SG,52,18,1505,4.4,10.5,.423,2.4,5.5,.437,2.0,4.9,.408,1.7,2.2,.778,0.5,2.9,3.4,3.9,1.1,0.3,1.7,2.7,12.9
2016-17,28,PHI,NBA,PG,3,1,71,5.6,16.2,.344,1.0,2.5,.400,4.6,13.7,.333,4.6,5.1,.900,1.5,4.6,6.1,6.6,0.0,0.0,4.6,2.0,16.7
