Player,Sim,1,2,3,4,5
Kyrie Irving,,10.4,6.7,5.3,5.0,4.1
Dave Bing,92.1,11.7,6.2,5.3,5.3,4.5
Kyle Macy,91.6,9.2,6.4,5.0,4.6,4.5
Isaiah Thomas,91.3,9.7,7.7,6.1,5.0,4.3
Norm Nixon,90.5,9.6,6.7,6.6,5.5,4.5
Doc Rivers,88.9,10.3,8.3,6.3,4.2,4.2
Rolando Blackman,88.8,9.8,7.3,7.0,5.7,4.1
Ben Gordon,88.6,8.6,6.9,5.1,4.4,3.5
Fat Lever,88.5,9.7,5.2,4.8,4.5,4.4
Phil Smith,88.1,9.4,7.0,6.3,5.2,2.9
Reggie Theus,87.6,9.2,6.9,6.5,5.3,3.2
