Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,TOT,,3,1,78,24,37,.649,8,18,.444,1,1,1.000,5,14,23,0,0,8,5,57
,,,NBA,,3,1,78,24,37,.649,8,18,.444,1,1,1.000,5,14,23,0,0,8,5,57
,,,,,0,0,,,,,,,,,,,,,,,,,,
