Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,336,4871,.576,5.8,.995,.533,.198,.188,.077,.005,.579,.733,.394,.414,.391,.000,.778,.012,10,,.000,,2,0
4 seasons,,SAS,NBA,,274,4176,.572,5.9,.995,.522,.195,.196,.081,.005,.575,.733,.384,.421,.397,.000,.765,.013,10,,.000,,2,0
1 season,,WAS,NBA,,57,650,.625,3.4,1.000,.679,.232,.071,.018,.000,.625,.711,.538,.250,.000,,.943,.000,0,,,,0,0
1 season,,POR,NBA,,5,45,.600,4.2,1.000,.600,.200,.200,.000,.000,.600,1.000,.000,.000,,,.667,.000,0,,,,0,0
