Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,28,5,347,6.0,12.9,.470,1.7,4.2,.407,4.3,8.7,.500,3.1,3.7,.833,1.6,4.2,5.7,1.7,1.2,0.9,1.7,6.8,16.9,,113,109
2 seasons,,NJN,NBA,,17,0,173,5.6,12.5,.450,0.9,1.9,.500,4.7,10.6,.441,3.4,4.1,.846,1.6,5.6,7.2,0.3,1.6,1.3,1.6,4.4,15.6,,103,100
2 seasons,,DAL,NBA,,11,5,174,6.5,13.2,.488,2.5,6.5,.381,4.0,6.8,.591,2.8,3.4,.818,1.5,2.8,4.3,3.1,0.9,0.6,1.8,9.2,18.1,,121,117
