Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,23,MEM,NBA,SG,20,154,7%,83%,11%,,,-9.7,-13.0,3,2,7,6,,5,,25,6,1,5
2004-05,24,MEM,NBA,SG,52,649,1%,72%,27%,1%,,+1.2,-2.1,9,6,14,34,,7,,47,30,5,16
2005-06,25,MEM,NBA,SF,71,967,,13%,87%,,,-6.7,-14.8,17,14,19,40,,11,,92,44,8,23
2006-07,26,MEM,NBA,SG,78,1671,2%,67%,31%,,,-3.6,+3.4,29,24,39,87,,14,,152,86,24,37
2007-08,27,SAC,NBA,SG,25,206,6%,77%,16%,1%,,0.0,+2.5,1,2,7,7,,4,,26,22,4,3
2008-09,28,DEN,NBA,SG,79,1426,2%,93%,6%,,,-1.6,-8.1,25,18,25,58,,12,,175,77,18,45
2009-10,29,IND,NBA,SF,76,1892,,31%,69%,,,-5.7,-4.9,53,36,40,98,,26,,357,119,27,46
2010-11,30,IND,NBA,SG,45,589,,98%,2%,,,-1.3,+0.1,8,8,15,21,,4,,71,40,11,15
2011-12,31,IND,NBA,SF,65,1052,,6%,94%,,,-3.8,-10.5,20,6,20,49,,9,,141,41,7,26
2012-13,32,TOT,NBA,SF,78,1016,,45%,55%,,,-2.0,-2.1,10,11,17,0,,0,0,105,0,10,17
2012-13,32,DAL,NBA,SF,50,635,,41%,58%,1%,,-0.5,+0.3,6,6,10,21,,10,1,62,34,4,12
2012-13,32,ATL,NBA,SF,28,381,,51%,49%,,,-4.5,-5.5,4,5,7,21,,4,0,43,15,6,5
2014-15,34,LAC,NBA,SF,33,123,,16%,79%,5%,,-22.6,-30.9,0,1,0,10,1,0,2,5,4,0,1
2015-16,35,CLE,NBA,SF,1,42,14%,86%,,,,-1.6,-8.1,0,0,0,4,0,0,0,5,0,0,2
