Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,23,MIN,NBA,PF,82,1537,.531,4.5,.987,.544,.324,.063,.056,.013,.538,.631,.433,.379,.423,.000,.707,.076,31,,.000,,3,0
2007-08,24,MIN,NBA,PF,77,1547,.563,4.3,.983,.544,.354,.047,.038,.017,.572,.645,.503,.320,.500,.000,.657,.030,15,,.222,.000,4,0
2008-09,25,MIN,NBA,PF,74,1460,.562,3.8,.998,.588,.300,.064,.047,.002,.563,.626,.506,.394,.375,.000,.588,.023,10,,.000,,1,0
2009-10,26,LAC,NBA,PF,75,1232,.569,3.2,.987,.700,.181,.048,.058,.013,.574,.640,.500,.316,.217,.200,.658,.048,19,1.000,.400,.500,0,0
2010-11,27,LAC,NBA,PF,48,586,.553,7.2,.973,.473,.287,.048,.165,.027,.568,.697,.500,.556,.323,.000,.606,.021,4,,.200,.000,2,0
2011-12,28,POR,NBA,PF,47,464,.504,4.3,.991,.504,.419,.034,.034,.009,.509,.678,.347,.500,.000,.000,.492,.017,2,,.000,,0,0
