Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,23,CLE,NBA,SF,10,43,,36%,64%,,,-22.6,-23.7,0,1,1,4,,0,,6,3,1,0
2005-06,24,CLE,NBA,SF,36,315,,36%,64%,,,-5.1,-8.4,16,7,8,18,,4,,55,11,2,4
2006-07,25,TOT,NBA,SF,13,138,,29%,63%,8%,,-10.0,-10.6,4,0,3,0,,0,,28,0,1,3
2006-07,25,LAC,NBA,SF,3,16,,,43%,57%,,-19.1,-18.6,1,0,0,0,,0,,8,0,0,0
2006-07,25,TOR,NBA,SF,10,122,,33%,65%,2%,,-8.8,-10.3,3,0,3,8,,1,,20,4,1,3
2007-08,26,MIA,NBA,SF,14,228,,2%,54%,44%,,-4.3,+5.5,2,3,4,8,,1,,39,11,1,8
