Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,73,724,,24%,60%,16%,,-6.8,-5.3,22,11,16,30,0,5,0,128,25,5,15
2 seasons,,CLE,NBA,,46,358,,36%,64%,,,-7.2,-10.2,16,8,9,22,0,4,0,61,14,3,4
1 season,,MIA,NBA,,14,228,,2%,54%,44%,,-4.3,+5.5,2,3,4,8,0,1,0,39,11,1,8
1 season,,TOR,NBA,,10,122,,33%,65%,2%,,-8.8,-10.3,3,0,3,8,0,1,0,20,4,1,3
1 season,,LAC,NBA,,3,16,,,43%,57%,,-19.1,-18.6,1,0,0,0,0,0,0,8,0,0,0
