Player,Sim,1,2,3,4
Luke Jackson,,0.1,0.1,0.0,0.0
Ben Davis,76.2,0.1,0.1,0.0,0.0
Doug Edwards,45.7,0.2,0.1,0.0,
Dennis Bell,43.0,0.1,0.0,0.0,
Mouhamed Sene,29.6,0.2,0.2,0.0,
Jackie Robinson,29.1,0.2,0.1,0.0,
Easy Parham,18.8,0.3,0.1,0.0,
Jacky Dorsey,18.6,0.2,0.2,-0.1,
Alando Tucker,16.7,0.2,0.1,0.0,
Scooter McCray,6.4,0.3,0.1,0.0,
Victor Claver,5.2,0.2,0.1,-0.1,
