Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,63,2173,404,868,44,121,284,370,,477,190,134,22,168,151,1136,.465,.364,.768,34.5,18.0,7.6,3.0
