Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,881,732,28333,5.8,13.5,.434,0.9,2.7,.348,4.9,10.7,.456,3.2,3.7,.847,1.4,4.2,5.6,2.6,1.5,0.3,2.0,2.7,15.8
5 seasons,,WAS,NBA,,310,289,11934,6.5,14.4,.453,0.6,2.1,.315,5.9,12.4,.476,4.0,4.6,.872,1.6,4.6,6.2,3.3,1.7,0.3,2.5,2.6,17.8
2 seasons,,MIA,NBA,,146,134,4888,4.9,12.2,.402,0.3,1.1,.295,4.6,11.2,.413,3.3,4.1,.802,1.7,3.7,5.3,2.5,1.6,0.3,2.1,2.9,13.4
2 seasons,,LAC,NBA,,141,141,3750,5.7,13.7,.415,2.1,5.6,.375,3.6,8.0,.444,1.6,1.9,.822,0.8,3.5,4.3,1.5,1.0,0.2,1.4,2.5,15.0
1 season,,DET,NBA,,78,21,1623,3.6,8.8,.407,1.8,4.9,.379,1.7,3.9,.441,1.2,1.4,.902,0.5,3.9,4.3,1.8,1.0,0.1,1.1,2.7,10.2
1 season,,LAL,NBA,,77,77,2746,5.8,13.0,.445,0.5,1.6,.304,5.3,11.4,.465,3.6,4.2,.862,1.9,4.0,5.9,1.9,1.4,0.3,1.6,2.8,15.7
2 seasons,,DAL,NBA,,56,56,1797,6.6,14.7,.445,0.9,2.3,.391,5.6,12.4,.455,2.9,3.8,.766,1.2,4.1,5.3,1.9,1.5,0.3,1.9,2.5,16.9
1 season,,MIL,NBA,,34,13,821,6.0,15.5,.387,2.3,6.4,.361,3.7,9.1,.406,2.1,2.5,.839,0.7,6.2,6.9,2.5,1.0,0.5,2.3,2.8,16.4
1 season,,OKC,NBA,,22,0,598,4.6,11.2,.409,2.7,6.1,.441,1.9,5.1,.369,1.0,1.1,.842,0.3,4.0,4.3,1.6,1.4,0.4,0.5,3.4,12.8
1 season,,SAC,NBA,,17,1,176,5.1,12.1,.424,0.6,3.7,.167,4.5,8.4,.537,2.0,2.5,.833,1.0,3.5,4.5,2.0,1.8,0.2,0.6,3.9,12.9
