Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,22,MIA,NBA,SF,78,78,2858,8.2,19.7,.416,0.7,2.0,.318,7.6,17.7,.427,5.9,7.2,.824,2.6,5.0,7.6,4.1,2.6,0.6,3.7,4.4,23.0,,99,102
2003-04,23,MIA,NBA,SF,68,56,2030,6.5,17.0,.380,0.3,1.1,.238,6.2,15.8,.390,3.6,4.7,.756,2.5,6.3,8.8,3.4,2.0,0.3,2.4,4.4,16.7,,94,102
2004-05,24,LAL,NBA,SF,77,77,2746,8.5,19.1,.445,0.7,2.4,.304,7.8,16.7,.465,5.3,6.1,.862,2.8,5.9,8.7,2.8,2.1,0.4,2.4,4.1,23.0,,110,111
2005-06,25,WAS,NBA,SF,75,54,2708,9.5,20.9,.455,0.8,2.3,.342,8.7,18.6,.469,5.6,6.4,.870,2.2,6.8,9.0,3.6,2.4,0.3,3.4,4.6,25.3,,107,106
2006-07,26,WAS,NBA,SF,63,63,2474,9.3,20.1,.463,0.4,1.5,.250,8.9,18.6,.480,5.8,6.8,.863,3.0,6.6,9.6,4.8,2.8,0.4,3.7,3.9,24.8,,108,109
2007-08,27,WAS,NBA,SF,58,58,2314,10.2,21.9,.466,1.5,4.3,.357,8.6,17.6,.492,5.5,6.1,.901,2.2,6.8,9.0,6.6,3.0,0.5,3.5,3.7,27.4,,113,107
2008-09,28,WAS,NBA,SG,67,67,2585,10.0,22.1,.453,1.3,4.3,.310,8.7,17.9,.487,7.0,8.2,.858,2.4,6.0,8.4,5.9,2.2,0.4,4.3,3.4,28.4,,108,113
2009-10,29,TOT,NBA,SF-SG,74,74,2783,8.4,19.7,.428,0.8,2.7,.290,7.7,17.0,.450,5.0,5.9,.838,2.0,6.7,8.6,2.9,2.2,0.5,3.0,3.6,22.6,,101,108
2009-10,29,WAS,NBA,SF,47,47,1853,8.3,19.6,.422,0.7,2.7,.263,7.6,16.9,.447,5.2,6.0,.877,1.9,7.0,8.9,3.0,1.9,0.4,3.2,3.6,22.5,,101,109
2009-10,29,DAL,NBA,SG,27,27,930,8.8,19.9,.440,0.9,2.8,.340,7.8,17.1,.456,4.4,5.8,.760,2.0,6.1,8.1,2.7,2.7,0.5,2.6,3.7,22.9,,101,105
2010-11,30,DAL,NBA,SF,29,29,867,10.3,22.9,.450,1.7,3.9,.431,8.6,19.0,.454,4.1,5.3,.773,1.3,5.8,7.2,2.8,1.7,0.5,3.0,3.6,26.4,,100,106
2011-12,31,LAC,NBA,SF,63,63,1871,8.3,20.3,.407,2.6,7.4,.358,5.6,12.9,.435,2.5,3.1,.813,1.3,5.4,6.6,2.2,1.5,0.3,2.2,3.5,21.7,,102,108
2012-13,32,LAC,NBA,SF,78,78,1879,8.5,20.2,.424,3.6,9.2,.388,5.0,10.9,.454,2.1,2.5,.833,1.1,5.1,6.3,2.2,1.4,0.3,2.0,3.9,22.8,,107,107
2013-14,33,TOT,NBA,SF,56,13,1419,7.7,19.6,.394,3.6,9.0,.394,4.2,10.5,.395,2.3,2.7,.840,0.8,7.5,8.3,3.0,1.7,0.6,2.2,4.3,21.3,,102,108
2013-14,33,MIL,NBA,SF,34,13,821,8.7,22.6,.387,3.4,9.4,.361,5.4,13.2,.406,3.0,3.6,.839,1.0,9.0,10.1,3.6,1.5,0.7,3.3,4.1,23.8,,96,110
2013-14,33,OKC,NBA,SF,22,0,598,6.4,15.6,.409,3.8,8.6,.441,2.6,7.1,.369,1.3,1.6,.842,0.4,5.6,6.0,2.2,2.0,0.5,0.7,4.7,17.9,,115,105
2014-15,34,DET,NBA,SF,78,21,1623,5.1,12.6,.407,2.6,7.0,.379,2.5,5.6,.441,1.8,1.9,.902,0.7,5.6,6.2,2.5,1.4,0.1,1.6,3.8,14.7,,108,109
2015-16,35,SAC,NBA,SF,17,1,176,6.8,16.1,.424,0.8,4.9,.167,6.0,11.2,.537,2.7,3.3,.833,1.4,4.6,6.0,2.7,2.5,0.3,0.8,5.2,17.2,,106,109
