Blocks
1991-92 NBA 210 (6th)
1992-93 NBA 287 (2nd)
1993-94 NBA 336 (1st)
1994-95 NBA 321 (1st)
1995-96 NBA 332 (1st)
1996-97 NBA 264 (1st)
1997-98 NBA 277 (1st)
1998-99 NBA 147 (4th)
1999-00 NBA 269 (2nd)
2000-01 NBA 203 (5th)
2001-02 NBA 190 (4th)
Career NBA 3289 (2nd)
Career 3289 (2nd)
