All-League
1991-92 All-Rookie (1st)
1994-95 All-Defensive (2nd)
1996-97 All-Defensive (1st)
1997-98 All-Defensive (1st)
1997-98 All-NBA (3rd)
1998-99 All-Defensive (2nd)
2000-01 All-Defensive (1st)
2000-01 All-NBA (2nd)
2001-02 All-Defensive (2nd)
2001-02 All-NBA (3rd)
