Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,19,COLORADO,27,656,139,218,0,0,97,173,,188,11,15,34,,,375,.638,,.561,24.3,13.9,7.0,0.4
2002-03,20,COLORADO,32,908,164,300,0,0,117,208,,265,16,22,106,,,445,.547,,.563,28.4,13.9,8.3,0.5
2003-04,21,COLORADO,29,916,186,295,0,1,125,232,,254,25,17,85,,,497,.631,.000,.539,31.6,17.1,8.8,0.9
