Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,57,2105,283,679,62,211,262,329,,192,334,161,6,153,134,890,.417,.294,.796,36.9,15.6,3.4,5.9
