Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,266,72,4951,580,1425,.407,206,533,.386,374,892,.419,.479,301,380,.792,72,287,359,737,167,9,264,388,1667
3 seasons,,DEN,NBA,,129,53,3025,368,892,.413,100,269,.372,268,623,.430,.469,194,241,.805,50,155,205,436,109,8,135,208,1030
2 seasons,,CHH,NBA,,75,17,1197,138,343,.402,69,165,.418,69,178,.388,.503,76,100,.760,11,70,81,206,35,1,104,137,421
1 season,,MIL,NBA,,24,2,482,53,121,.438,29,71,.408,24,50,.480,.558,19,23,.826,9,42,51,78,15,0,14,27,154
1 season,,SAS,NBA,,10,0,51,5,18,.278,2,8,.250,3,10,.300,.333,0,2,.000,0,3,3,3,3,0,2,5,12
1 season,,DET,NBA,,9,0,55,4,15,.267,3,9,.333,1,6,.167,.367,7,8,.875,1,7,8,0,0,0,1,5,18
1 season,,NJN,NBA,,6,0,19,2,8,.250,0,2,.000,2,6,.333,.250,0,0,,0,1,1,1,2,0,1,0,4
1 season,,MIN,NBA,,5,0,66,5,14,.357,2,6,.333,3,8,.375,.429,1,1,1.000,1,5,6,10,3,0,2,5,13
1 season,,WAS,NBA,,5,0,34,4,7,.571,1,1,1.000,3,6,.500,.643,4,5,.800,0,3,3,1,0,0,4,1,13
1 season,,LAC,NBA,,3,0,22,1,7,.143,0,2,.000,1,5,.200,.143,0,0,,0,1,1,2,0,0,1,0,2
