Player,Sim,1,2,3
Ben McLemore,,2.5,0.8,0.3
Mike Barr,92.1,2.7,0.7,0.4
Steve Blake,90.7,2.8,0.7,0.3
Travis Diener,89.3,2.5,0.7,0.6
Matt Carroll,88.1,2.6,0.7,0.0
Jerry Sichting,87.1,2.7,1.1,0.3
Shelvin Mack,86.9,2.3,0.7,0.5
Alexey Shved,86.6,2.2,0.8,0.2
Alonzo Gee,86.2,2.4,1.0,0.4
Gerald Henderson,86.2,2.4,1.0,0.4
Red Holzman,85.7,2.5,0.8,0.8
