Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,267,205,6842,4.7,11.3,.413,1.7,5.0,.342,3.0,6.3,.468,1.8,2.3,.783,0.7,2.8,3.5,1.7,1.0,0.3,1.9,3.2,12.8
