Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,20,SAC,NBA,SG,82,2187,.376,16.6,.563,.212,.109,.041,.202,.437,.419,.604,.216,.393,.336,.320,.619,.066,34,.947,.269,.425,5,1
2014-15,21,SAC,NBA,SG,82,2670,.437,16.1,.529,.217,.123,.048,.142,.471,.507,.711,.294,.425,.407,.358,.628,.079,60,.914,.366,.413,5,0
2015-16,22,SAC,NBA,SG,68,1443,.429,14.2,.593,.262,.138,.053,.141,.407,.474,.689,.238,.500,.297,.362,.680,.053,21,.925,.389,.347,0,0
2016-17,23,SAC,NBA,SG,34,507,.398,15.9,.620,.205,.099,.088,.228,.380,.472,.714,.294,.267,.410,.277,.800,.029,5,1.000,.323,.381,0,0
