Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,790,500,20127,3432,7435,.462,88,342,.257,3344,7093,.471,.468,1701,2239,.760,1878,3740,5618,896,544,474,1158,1957,8653
4 seasons,,CLE,NBA,,292,290,8499,1401,2902,.483,7,40,.175,1394,2862,.487,.484,679,918,.740,824,1698,2522,324,234,183,445,777,3488
3 seasons,,MIL,NBA,,107,64,2480,463,1080,.429,20,80,.250,443,1000,.443,.438,268,326,.822,216,416,632,197,72,58,164,231,1214
3 seasons,,WAS,NBA,,103,7,1564,219,522,.420,37,117,.316,182,405,.449,.455,67,85,.788,137,285,422,77,39,27,58,184,542
2 seasons,,ORL,NBA,,98,35,2678,469,1030,.455,9,44,.205,460,986,.467,.460,226,342,.661,218,458,676,109,77,85,171,247,1173
1 season,,MEM,NBA,,51,29,1329,255,576,.443,14,46,.304,241,530,.455,.455,92,132,.697,105,190,295,63,38,22,105,121,616
2 seasons,,CHI,NBA,,49,41,1476,261,569,.459,0,6,.000,261,563,.464,.459,136,161,.845,140,293,433,74,39,37,88,162,658
1 season,,DAL,NBA,,46,11,1030,157,336,.467,1,6,.167,156,330,.473,.469,93,115,.809,123,193,316,26,26,50,56,129,408
1 season,,LAC,NBA,,24,22,725,131,266,.492,0,2,.000,131,264,.496,.492,93,101,.921,84,142,226,21,15,8,52,65,355
1 season,,SAS,NBA,,19,1,320,71,145,.490,0,1,.000,71,144,.493,.490,45,57,.789,28,55,83,3,4,4,16,39,187
1 season,,SAC,NBA,,1,0,26,5,9,.556,0,0,,5,9,.556,.556,2,2,1.000,3,10,13,2,0,0,3,2,12
