Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,790,500,20127,8.9,19.4,.462,0.2,0.9,.257,8.7,18.5,.471,4.4,5.8,.760,4.9,9.8,14.6,2.3,1.4,1.2,3.0,5.1,22.6,,105,104
4 seasons,,CLE,NBA,,292,290,8499,8.8,18.2,.483,0.0,0.3,.175,8.7,17.9,.487,4.3,5.8,.740,5.2,10.6,15.8,2.0,1.5,1.1,2.8,4.9,21.9,,108,102
3 seasons,,MIL,NBA,,107,64,2480,9.7,22.6,.429,0.4,1.7,.250,9.3,20.9,.443,5.6,6.8,.822,4.5,8.7,13.2,4.1,1.5,1.2,3.4,4.8,25.4,,102,103
3 seasons,,WAS,NBA,,103,7,1564,7.1,17.0,.420,1.2,3.8,.316,5.9,13.2,.449,2.2,2.8,.788,4.4,9.3,13.7,2.5,1.3,0.9,1.9,6.0,17.6,,103,103
2 seasons,,ORL,NBA,,98,35,2678,9.2,20.2,.455,0.2,0.9,.205,9.0,19.4,.467,4.4,6.7,.661,4.3,9.0,13.3,2.1,1.5,1.7,3.4,4.8,23.0,,99,107
1 season,,MEM,NBA,,51,29,1329,9.9,22.4,.443,0.5,1.8,.304,9.4,20.7,.455,3.6,5.1,.697,4.1,7.4,11.5,2.5,1.5,0.9,4.1,4.7,24.0,,94,108
2 seasons,,CHI,NBA,,49,41,1476,9.1,19.9,.459,0.0,0.2,.000,9.1,19.7,.464,4.8,5.6,.845,4.9,10.2,15.1,2.6,1.4,1.3,3.1,5.7,23.0,,105,106
1 season,,DAL,NBA,,46,11,1030,7.9,16.9,.467,0.1,0.3,.167,7.9,16.6,.473,4.7,5.8,.809,6.2,9.7,15.9,1.3,1.3,2.5,2.8,6.5,20.6,,108,103
1 season,,LAC,NBA,,24,22,725,9.4,19.0,.492,0.0,0.1,.000,9.4,18.9,.496,6.7,7.2,.921,6.0,10.2,16.2,1.5,1.1,0.6,3.7,4.6,25.4,,111,109
1 season,,SAS,NBA,,19,1,320,12.0,24.6,.490,0.0,0.2,.000,12.0,24.4,.493,7.6,9.7,.789,4.8,9.3,14.1,0.5,0.7,0.7,2.7,6.6,31.7,,109,105
1 season,,SAC,NBA,,1,0,26,9.8,17.6,.556,0.0,0.0,,9.8,17.6,.556,3.9,3.9,1.000,5.9,19.6,25.5,3.9,0.0,0.0,5.9,3.9,23.5,,106,110
