Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,790,500,20127,6.1,13.3,.462,0.2,0.6,.257,6.0,12.7,.471,3.0,4.0,.760,3.4,6.7,10.0,1.6,1.0,0.8,2.1,3.5,15.5
4 seasons,,CLE,NBA,,292,290,8499,5.9,12.3,.483,0.0,0.2,.175,5.9,12.1,.487,2.9,3.9,.740,3.5,7.2,10.7,1.4,1.0,0.8,1.9,3.3,14.8
3 seasons,,MIL,NBA,,107,64,2480,6.7,15.7,.429,0.3,1.2,.250,6.4,14.5,.443,3.9,4.7,.822,3.1,6.0,9.2,2.9,1.0,0.8,2.4,3.4,17.6
3 seasons,,WAS,NBA,,103,7,1564,5.0,12.0,.420,0.9,2.7,.316,4.2,9.3,.449,1.5,2.0,.788,3.2,6.6,9.7,1.8,0.9,0.6,1.3,4.2,12.5
2 seasons,,ORL,NBA,,98,35,2678,6.3,13.8,.455,0.1,0.6,.205,6.2,13.3,.467,3.0,4.6,.661,2.9,6.2,9.1,1.5,1.0,1.1,2.3,3.3,15.8
1 season,,MEM,NBA,,51,29,1329,6.9,15.6,.443,0.4,1.2,.304,6.5,14.4,.455,2.5,3.6,.697,2.8,5.1,8.0,1.7,1.0,0.6,2.8,3.3,16.7
2 seasons,,CHI,NBA,,49,41,1476,6.4,13.9,.459,0.0,0.1,.000,6.4,13.7,.464,3.3,3.9,.845,3.4,7.1,10.6,1.8,1.0,0.9,2.1,4.0,16.0
1 season,,DAL,NBA,,46,11,1030,5.5,11.7,.467,0.0,0.2,.167,5.5,11.5,.473,3.3,4.0,.809,4.3,6.7,11.0,0.9,0.9,1.7,2.0,4.5,14.3
1 season,,LAC,NBA,,24,22,725,6.5,13.2,.492,0.0,0.1,.000,6.5,13.1,.496,4.6,5.0,.921,4.2,7.1,11.2,1.0,0.7,0.4,2.6,3.2,17.6
1 season,,SAS,NBA,,19,1,320,8.0,16.3,.490,0.0,0.1,.000,8.0,16.2,.493,5.1,6.4,.789,3.2,6.2,9.3,0.3,0.5,0.5,1.8,4.4,21.0
1 season,,SAC,NBA,,1,0,26,6.9,12.5,.556,0.0,0.0,,6.9,12.5,.556,2.8,2.8,1.000,4.2,13.8,18.0,2.8,0.0,0.0,4.2,2.8,16.6
