Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,64,1516,,,,84%,16%,+0.7,+0.6,32,27,17,82,6,10,0,104,53,14,39
2 seasons,,CLE,NBA,,33,887,,,,93%,7%,-1.6,-5.9,16,20,9,50,0,5,0,64,26,8,21
2 seasons,,WAS,NBA,,20,324,,,,83%,17%,+13.1,+14.6,13,1,2,22,6,1,0,28,7,1,4
1 season,,ORL,NBA,,7,234,,,,63%,37%,-7.4,+3.2,2,5,5,6,0,4,0,9,16,4,11
1 season,,SAS,NBA,,4,71,,,,55%,45%,-0.8,+9.5,1,1,1,4,0,0,0,3,4,1,3
