Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,22,POR,NBA,SG,79,4,1599,4.3,9.6,.442,0.5,1.7,.263,3.8,7.9,.480,2.9,3.6,.800,0.4,3.2,3.6,4.9,0.9,0.0,2.3,3.1,11.8
2006-07,23,POR,NBA,PG,79,79,2651,4.3,9.6,.454,0.9,2.4,.350,3.5,7.1,.490,3.3,3.8,.871,0.2,2.6,2.8,5.7,1.2,0.1,2.5,2.7,12.8
2007-08,24,POR,NBA,SG,82,16,2229,4.3,10.0,.431,1.0,3.1,.342,3.3,6.9,.470,3.5,4.0,.867,0.5,3.3,3.8,5.1,1.0,0.0,2.9,2.1,13.1
2008-09,25,IND,NBA,SG,82,53,2716,5.1,11.3,.453,1.0,2.9,.353,4.1,8.4,.487,3.0,3.5,.852,0.6,3.1,3.7,4.5,1.2,0.2,2.4,2.4,14.2
2009-10,26,TOR,NBA,PG,82,43,2243,5.2,10.8,.481,1.3,3.2,.412,3.9,7.6,.511,3.3,3.9,.842,0.5,3.1,3.6,6.6,1.0,0.1,2.6,2.4,14.9
2010-11,27,TOT,NBA,SG-PG,83,15,1722,5.4,13.3,.408,0.7,2.3,.306,4.7,11.1,.429,3.8,4.5,.850,0.4,3.2,3.6,5.1,1.1,0.1,2.3,2.1,15.4
2010-11,27,TOR,NBA,PG,13,13,347,5.0,12.7,.393,0.4,2.5,.167,4.6,10.2,.449,4.1,4.8,.870,0.6,3.7,4.4,6.1,1.5,0.0,3.5,2.6,14.5
2010-11,27,NOH,NBA,SG,70,2,1375,5.6,13.5,.412,0.8,2.2,.345,4.8,11.3,.425,3.7,4.4,.845,0.4,3.1,3.4,4.8,1.0,0.2,2.0,2.0,15.6
2011-12,28,NOH,NBA,PG,45,39,1530,6.3,13.7,.456,0.9,2.6,.348,5.3,11.1,.482,3.0,3.5,.872,0.5,3.6,4.1,6.7,0.7,0.2,2.5,2.2,16.5
2012-13,29,GSW,NBA,SG,79,4,2349,5.9,13.1,.452,1.3,3.1,.404,4.7,10.0,.466,2.6,3.0,.843,0.3,3.4,3.7,6.7,0.9,0.2,2.4,2.1,15.7
2013-14,30,CLE,NBA,PG,80,31,2252,4.6,11.2,.410,1.0,3.0,.341,3.6,8.2,.435,2.0,2.4,.839,0.4,3.2,3.6,5.2,0.9,0.4,2.1,2.1,12.1
2014-15,31,BRK,NBA,PG,80,27,2241,5.8,13.1,.439,0.6,2.3,.267,5.1,10.8,.477,3.2,3.6,.881,0.3,3.6,3.9,6.0,1.2,0.2,3.1,2.3,15.4
2015-16,32,BRK,NBA,PG,32,32,1027,4.9,12.5,.391,1.1,3.6,.304,3.8,9.0,.426,3.5,3.9,.893,0.3,4.5,4.8,8.3,1.2,0.2,3.3,2.7,14.4
