Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2010-11,22,MIA,NBA,C,2,11,,,,,100%,+38.1,+29.5,0,1,1,0,,1,,0,0,0,0
2011-12,23,MIA,NBA,C,35,301,,,,,100%,+2.6,-4.6,1,5,11,35,,6,,20,14,5,13
2012-13,24,TOT,NBA,C,11,32,,,,11%,89%,-42.1,-49.3,1,1,1,0,,0,0,0,0,1,4
2012-13,24,MIA,NBA,C,4,12,,,,,100%,-50.0,-59.3,1,0,1,3,,1,0,0,0,0,1
2012-13,24,MEM,NBA,C,7,20,,,,17%,83%,-38.1,-43.1,0,1,0,1,,0,0,0,2,1,3
2013-14,25,ATL,NBA,C,2,3,,,,,100%,0.0,+0.3,0,0,0,0,0,0,0,0,1,0,0
