Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,50,6,347,5.1,11.3,.450,0.0,0.0,,5.1,11.3,.450,1.9,3.4,.545,3.9,5.3,9.2,0.9,0.8,0.8,2.3,8.6,12.0
3 seasons,,MIA,NBA,,41,6,324,5.3,11.3,.471,0.0,0.0,,5.3,11.3,.471,2.0,3.1,.643,3.6,5.4,9.0,1.0,0.9,0.9,2.3,8.8,12.7
1 season,,MEM,NBA,,7,0,20,1.8,10.8,.167,0.0,0.0,,1.8,10.8,.167,0.0,5.4,.000,5.4,3.6,9.0,0.0,0.0,0.0,1.8,7.2,3.6
1 season,,ATL,NBA,,2,0,3,0.0,12.0,.000,0.0,0.0,,0.0,12.0,.000,0.0,24.0,.000,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
