Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2004-05,23,BOS,NBA,SG,7,3,90,5.0,11.2,.444,0.0,0.0,,5.0,11.2,.444,1.9,4.3,.429,2.5,5.0,7.5,1.2,1.9,1.2,3.1,10.6,11.8,,84,103
2007-08,26,BOS,NBA,SG,15,0,65,7.7,13.7,.563,0.0,0.9,.000,7.7,12.9,.600,1.7,4.3,.400,0.9,1.7,2.6,2.6,1.7,0.0,0.9,4.3,17.2,,113,108
2008-09,27,BOS,NBA,SG,10,0,60,3.5,7.0,.500,0.0,0.0,,3.5,7.0,.500,0.9,0.9,1.000,0.9,7.0,7.9,2.6,1.8,0.0,0.9,3.5,7.9,,111,107
2009-10,28,BOS,NBA,SG,24,0,391,6.5,13.5,.480,0.0,0.7,.000,6.5,12.8,.505,3.9,5.0,.778,1.8,3.9,5.6,2.3,3.4,1.9,3.2,8.0,16.8,,98,99
2010-11,29,MEM,NBA,SG,13,13,350,6.6,15.4,.426,0.2,1.1,.143,6.4,14.3,.447,4.1,6.2,.659,2.3,3.5,5.8,3.0,3.8,0.8,3.7,6.6,17.4,,92,104
2011-12,30,MEM,NBA,SG,7,7,170,5.8,14.5,.400,0.0,1.6,.000,5.8,12.9,.450,3.9,5.5,.706,2.6,4.5,7.1,1.6,2.9,2.3,3.2,6.8,15.5,,91,99
2012-13,31,MEM,NBA,SG,15,15,422,7.0,16.1,.432,0.3,1.0,.250,6.7,15.1,.444,5.7,7.5,.759,4.8,7.0,11.7,3.5,3.9,0.6,2.4,6.2,19.8,,109,100
2013-14,32,MEM,NBA,SG,7,1,230,8.2,16.9,.486,0.0,1.6,.000,8.2,15.3,.538,3.8,4.9,.762,5.4,7.3,12.7,2.3,2.8,0.2,2.8,5.4,20.2,,106,106
2014-15,33,MEM,NBA,SG,10,9,279,5.2,10.7,.491,0.2,1.3,.143,5.1,9.4,.540,1.7,2.2,.750,2.6,7.1,9.7,2.8,4.5,2.1,2.4,5.1,12.3,,101,97
2015-16,34,MEM,NBA,SG,4,2,94,5.7,18.9,.303,0.6,4.0,.143,5.2,14.9,.346,5.2,7.5,.692,3.4,2.9,6.3,1.7,2.9,1.1,3.4,6.3,17.2,,81,115
