Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,23,BOS,NBA,SG,7,3,90,8,18,.444,0,0,,8,18,.444,.444,3,7,.429,4,8,12,2,3,2,5,17,19
2007-08,26,BOS,NBA,SG,15,0,65,9,16,.563,0,1,.000,9,15,.600,.563,2,5,.400,1,2,3,3,2,0,1,5,20
2008-09,27,BOS,NBA,SG,10,0,60,4,8,.500,0,0,,4,8,.500,.500,1,1,1.000,1,8,9,3,2,0,1,4,9
2009-10,28,BOS,NBA,SG,24,0,391,47,98,.480,0,5,.000,47,93,.505,.480,28,36,.778,13,28,41,17,25,14,23,58,122
2010-11,29,MEM,NBA,SG,13,13,350,43,101,.426,1,7,.143,42,94,.447,.431,27,41,.659,15,23,38,20,25,5,24,43,114
2011-12,30,MEM,NBA,SG,7,7,170,18,45,.400,0,5,.000,18,40,.450,.400,12,17,.706,8,14,22,5,9,7,10,21,48
2012-13,31,MEM,NBA,SG,15,15,422,54,125,.432,2,8,.250,52,117,.444,.440,44,58,.759,37,54,91,27,30,5,19,48,154
2013-14,32,MEM,NBA,SG,7,1,230,35,72,.486,0,7,.000,35,65,.538,.486,16,21,.762,23,31,54,10,12,1,12,23,86
2014-15,33,MEM,NBA,SG,10,9,279,28,57,.491,1,7,.143,27,50,.540,.500,9,12,.750,14,38,52,15,24,11,13,27,66
2015-16,34,MEM,NBA,SG,4,2,94,10,33,.303,1,7,.143,9,26,.346,.318,9,13,.692,6,5,11,3,5,2,6,11,30
