Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,23,BOS,NBA,SG,77,1262,4%,92%,4%,,,+7.0,+8.8,31,25,21,77,,13,,143,68,12,33
2005-06,24,BOS,NBA,PG,51,978,21%,74%,5%,,,-2.4,-1.0,26,25,16,57,,7,,149,66,18,27
2006-07,25,BOS,NBA,SG,33,805,,79%,20%,1%,,-2.1,+2.3,25,19,31,37,,14,,132,61,19,29
2007-08,26,BOS,NBA,SG,75,1373,5%,89%,5%,,,+9.8,-2.7,34,40,35,74,,16,,266,79,14,32
2008-09,27,BOS,NBA,SG,46,887,,81%,19%,,,+6.7,-2.2,26,18,33,37,,21,,147,59,24,30
2009-10,28,BOS,NBA,SG,54,889,9%,83%,9%,,,+1.4,-3.5,29,19,18,42,,9,,155,58,17,31
2010-11,29,MEM,NBA,SG,72,1494,11%,73%,15%,,,+4.0,+2.6,34,28,24,70,,12,,219,85,17,47
2011-12,30,MEM,NBA,SG,58,1525,,81%,19%,,,+6.6,+8.3,40,33,21,60,,11,,167,77,17,53
2012-13,31,MEM,NBA,SG,79,2109,1%,89%,10%,,,+7.5,+5.9,39,31,24,90,,9,8,217,84,24,77
2013-14,32,MEM,NBA,SG,55,1278,23%,74%,3%,,,+5.3,+4.8,43,26,21,41,0,10,5,202,59,15,44
2014-15,33,MEM,NBA,SG,63,1648,7%,91%,1%,,,+10.2,+11.7,34,33,19,61,1,10,8,186,55,14,52
2015-16,34,MEM,NBA,SG,64,1620,3%,53%,43%,1%,,-0.7,+2.7,26,33,19,67,2,8,8,151,63,14,59
2016-17,35,MEM,NBA,SG,44,1239,26%,63%,11%,,,+1.3,-0.0,9,42,16,53,1,5,6,122,40,10,46
