Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,23,BOS,NBA,SG,7,3,90,3.2,7.2,.444,0.0,0.0,,3.2,7.2,.444,1.2,2.8,.429,1.6,3.2,4.8,0.8,1.2,0.8,2.0,6.8,7.6
2007-08,26,BOS,NBA,SG,15,0,65,5.0,8.9,.563,0.0,0.6,.000,5.0,8.3,.600,1.1,2.8,.400,0.6,1.1,1.7,1.7,1.1,0.0,0.6,2.8,11.1
2008-09,27,BOS,NBA,SG,10,0,60,2.4,4.8,.500,0.0,0.0,,2.4,4.8,.500,0.6,0.6,1.000,0.6,4.8,5.4,1.8,1.2,0.0,0.6,2.4,5.4
2009-10,28,BOS,NBA,SG,24,0,391,4.3,9.0,.480,0.0,0.5,.000,4.3,8.6,.505,2.6,3.3,.778,1.2,2.6,3.8,1.6,2.3,1.3,2.1,5.3,11.2
2010-11,29,MEM,NBA,SG,13,13,350,4.4,10.4,.426,0.1,0.7,.143,4.3,9.7,.447,2.8,4.2,.659,1.5,2.4,3.9,2.1,2.6,0.5,2.5,4.4,11.7
2011-12,30,MEM,NBA,SG,7,7,170,3.8,9.5,.400,0.0,1.1,.000,3.8,8.5,.450,2.5,3.6,.706,1.7,3.0,4.7,1.1,1.9,1.5,2.1,4.4,10.2
2012-13,31,MEM,NBA,SG,15,15,422,4.6,10.7,.432,0.2,0.7,.250,4.4,10.0,.444,3.8,4.9,.759,3.2,4.6,7.8,2.3,2.6,0.4,1.6,4.1,13.1
2013-14,32,MEM,NBA,SG,7,1,230,5.5,11.3,.486,0.0,1.1,.000,5.5,10.2,.538,2.5,3.3,.762,3.6,4.9,8.5,1.6,1.9,0.2,1.9,3.6,13.5
2014-15,33,MEM,NBA,SG,10,9,279,3.6,7.4,.491,0.1,0.9,.143,3.5,6.5,.540,1.2,1.5,.750,1.8,4.9,6.7,1.9,3.1,1.4,1.7,3.5,8.5
2015-16,34,MEM,NBA,SG,4,2,94,3.8,12.6,.303,0.4,2.7,.143,3.4,10.0,.346,3.4,5.0,.692,2.3,1.9,4.2,1.1,1.9,0.8,2.3,4.2,11.5
