Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,23,LAL,NBA,C,35,2,442,5.5,11.5,.475,0.0,0.4,.000,5.5,11.1,.493,1.7,2.3,.750,2.5,5.7,8.2,1.6,1.3,1.3,1.4,5.2,12.6
2004-05,24,LAL,NBA,C,72,0,1087,5.8,14.0,.417,2.6,6.6,.392,3.2,7.4,.439,0.9,1.2,.757,2.1,5.1,7.2,1.2,0.8,0.9,1.0,4.6,15.2
2005-06,25,LAL,NBA,PF,81,46,1535,6.1,12.0,.511,0.8,2.0,.429,5.3,10.0,.527,2.0,2.4,.832,2.1,4.4,6.4,1.7,0.9,0.8,1.4,4.8,15.1
2006-07,26,LAL,NBA,PF,65,24,1018,6.5,14.4,.453,1.6,4.1,.400,4.9,10.4,.474,1.2,1.7,.723,2.2,5.4,7.6,2.3,0.9,1.0,1.8,4.7,15.9
2007-08,27,TOT,NBA,PF,51,2,629,5.0,13.4,.376,2.5,6.6,.374,2.6,6.8,.378,1.1,1.2,.905,1.6,4.6,6.2,1.5,0.7,0.7,2.2,5.3,13.6
2007-08,27,LAL,NBA,PF,6,2,70,2.1,10.8,.190,1.0,5.1,.200,1.0,5.7,.182,2.1,2.1,1.000,2.1,3.1,5.1,1.5,1.0,0.0,2.1,3.1,7.2
2007-08,27,ORL,NBA,PF,45,0,559,5.4,13.7,.394,2.6,6.8,.390,2.8,7.0,.398,1.0,1.1,.882,1.5,4.8,6.4,1.5,0.7,0.8,2.3,5.6,14.4
2008-09,28,TOT,NBA,PF,30,0,171,5.9,16.0,.368,2.7,6.3,.433,3.2,9.7,.326,1.1,1.3,.833,1.5,5.3,6.7,1.1,0.6,0.6,2.7,5.5,15.6
2008-09,28,ORL,NBA,PF,21,0,146,5.7,14.8,.383,2.7,6.2,.440,3.0,8.6,.343,1.2,1.5,.833,1.5,5.2,6.7,1.0,0.7,0.0,2.7,5.7,15.3
2008-09,28,HOU,NBA,PF,9,0,25,7.2,23.0,.313,2.9,7.2,.400,4.3,15.8,.273,0.0,0.0,,1.4,5.8,7.2,1.4,0.0,4.3,2.9,4.3,17.3
2009-10,29,HOU,NBA,PF,15,0,44,5.7,18.8,.304,1.6,7.4,.222,4.1,11.5,.357,4.1,5.7,.714,0.8,6.5,7.4,0.8,0.0,1.6,4.9,4.1,17.2
2010-11,30,LAC,NBA,PF,40,0,447,5.8,13.7,.424,2.7,6.4,.430,3.1,7.3,.418,1.2,1.9,.625,1.5,6.2,7.7,1.2,1.0,0.9,2.0,6.0,15.5
2011-12,31,TOT,NBA,PF,32,0,276,4.0,12.8,.316,1.3,6.5,.200,2.7,6.3,.438,1.2,1.3,.900,1.3,6.9,8.2,1.3,0.8,0.7,1.4,6.3,10.6
2011-12,31,LAC,NBA,PF,16,0,121,3.3,14.6,.224,1.5,8.0,.185,1.8,6.5,.273,1.2,1.2,1.000,1.2,5.7,6.8,0.6,0.6,1.2,1.2,7.7,9.2
2011-12,31,WAS,NBA,PF,16,0,155,4.6,11.4,.408,1.2,5.3,.217,3.5,6.0,.577,1.2,1.4,.833,1.4,7.9,9.3,1.9,0.9,0.2,1.6,5.1,11.6
