Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,132,3389,635,1246,94,277,384,484,,815,171,92,136,266,394,1748,.510,.339,.793,25.7,13.2,6.2,1.3
